POI_ID,Company_ID,Company_Name,HQ_Country,Service_Type,FY_Year,Total_Customers_To_POI,Active_Tourists,Avg_Customer_Rating,Revenue(USD),Marketing_Expenditure_USD,Avg_Booking_Value,Destinations_Preference_Index,Tech_Adaptability_index,Digital_Channel_Share,Customer_Retention,Avg_Trip_Cost_USD,Commission,CSR_Focus_index,Reviews,Booking_Platforms,POI_Name,Country,Region_type,POI_Latitude,POI_Longitude,POI_Type_Detailed,Time_To_Visit,Family_Friendly_Index,Transit_Time(in mins),Local_Transfer(USD),Accessebility_Value,Visitor_Volume(in thousands),Seasonality_Index,Food_Index,Operating_Hours,Safety_Index,Cost_of_POI,Connectivity_index,Common_Travel_Partner,Total_Visitors,Dominant_Age_Group,Origin_Country,Average_Sentiment_Score,Average_Rating,Avg_spend_per_head,Accesebility_index,Travel_mode,time_spent,Overall_experience,Engagement_Score,Family_Score,Profit_Margin,Revenue_Per_Customer,Marketing_ROI,POI_Category,Price_Tier,Digital_Adoption,Season_Category,Cluster,High_Performer
POI_03528,COMP_0015,Airbnb Inc,United States,Cruise Line,2021,611034,525645,6.7,126294.68,30582.11,6.1,5.4,6.3,0.78,0.52,1223.4,156876.79,6.5,Professional service and attention to detail,Expedia,Dubai Scenic Viewpoint,UAE,Urban,25.251269,55.265623,Scenic Viewpoint,July-September,5.9,18,No,5.5,674.6,3.6,8.8,7:00 AM - 17:00 PM,7.4,154.93,9.0,Friends,4,46-55,Canada,8.9,9.7,426.33,5.2,Flight,180 mins,9.3,8.3,6.65,0.758,0.21,4.13,Urban/Entertainment,Mid-Range,Medium,Summer,0.0,0
POI_03529,COMP_0001,Marriott International,Turkey,Cruise Line,2022,1747086,1318566,6.9,482631.71,61105.43,5.6,4.5,5.9,0.44,0.47,359.77,543737.14,6.2,Outstanding service exceeded our expectations completely,Booking.com,New York Art Gallery,United States,Urban,40.758487,-74.05524,Art Gallery,January-March,4.9,72,No,5.1,220.5,6.8,4.7,6:00 AM - 21:00 PM,6.4,129.81,8.6,Couple,2,36-45,United States,8.7,8.6,668.55,5.0,Flight,60 mins,8.3,7.97,5.65,0.873,0.28,7.9,Urban/Entertainment,Mid-Range,Low,Winter,1.0,0
POI_03530,COMP_0020,Intrepid Travel,United Kingdom,Cruise Line,2023,1665772,1197901,6.6,68677.63,11270.51,2.7,6.1,3.9,0.38,0.6,630.03,79948.14,4.8,Relaxing environment with modern amenities available,TripAdvisor,Phuket Nature Park,Thailand,Coastal,7.882387,98.362931,Nature Park,Summer Season,6.7,81,No,8.7,1221.6,7.2,7.4,24 Hours,5.9,155.54,6.2,Couple,2,18-25,United Kingdom,9.7,9.4,278.26,8.3,Bus,96 hours,9.9,8.73,6.3,0.836,0.04,6.09,Nature/Adventure,Mid-Range,Low,Summer,0.0,1
POI_03531,COMP_0016,TripAdvisor,United States,Travel Agency,2021,2362017,1716100,8.4,300630.65,65781.7,5.1,5.1,6.3,0.59,0.79,507.54,366412.35,8.1,Relaxing environment with modern amenities available,TripAdvisor,Phuket Historical Monument,Thailand,Coastal,7.886691,98.404339,Historical Monument,April-June,4.7,33,No,8.1,21688.6,4.8,6.6,7:00 AM - 21:00 PM,6.8,361.04,7.6,Family,4,65+,China,8.5,9.1,101.68,5.0,Bus,240 mins,8.4,8.43,5.75,0.781,0.13,4.57,Cultural/Heritage,Luxury,Medium,Spring/Fall,0.0,0
POI_03532,COMP_0030,Insight Vacations,United States,Travel Agency,2023,2736628,1938981,6.2,197291.59,35498.5,2.9,3.4,6.1,0.42,0.4,1844.72,232790.09,6.1,Peaceful atmosphere perfect for relaxation and unwinding,Expedia,Los Angeles Food Market,United States,Urban,34.086808,-118.276737,Food Market,April-June,5.8,105,Yes,6.9,3220.2,3.9,4.4,6:00 AM - 21:00 PM,6.0,214.4,7.7,Family,3,18-25,Germany,8.3,8.7,404.57,4.5,Flight,240 mins,9.2,7.9,5.9,0.82,0.07,5.56,Urban/Entertainment,Mid-Range,Low,Spring/Fall,1.0,0
POI_03533,COMP_0011,NH Hotel Group,Italy,Travel Agency,2021,12381660,9672106,6.0,451358.23,106119.29,5.1,4.5,4.9,0.43,0.54,874.94,557477.52,4.1,Exceeded expectations in every possible way,Booking.com,Bali Archaeological Site,Indonesia,Island,-8.372191,115.067049,Archaeological Site,October-December,5.8,33,No,6.2,1808.8,6.4,6.0,24 Hours,7.1,405.11,7.1,Solo,1,56-65,Australia,8.0,8.8,250.41,8.3,Train,60 mins,9.3,7.77,6.45,0.765,0.04,4.25,Cultural/Heritage,Luxury,Low,Year-Round,0.0,0
POI_03534,COMP_0026,Celebrity Cruises,Indonesia,Travel Agency,2022,92932,66965,6.9,84795.06,8795.53,2.2,6.3,3.9,0.41,0.56,232.72,93590.59,6.3,Lovely place with authentic local experiences,Booking.com,Bali Shopping District,Indonesia,Island,-8.339288,115.063601,Beach Resort,Winter Season,6.2,48,No,6.8,505.7,7.7,5.6,9:00 AM - 20:00 PM,5.5,271.91,6.6,Solo,1,65+,Japan,6.3,6.9,342.01,4.4,Flight,180 mins,6.7,6.63,5.85,0.896,0.91,9.64,Beach/Island,Mid-Range,Low,Winter,1.0,0
POI_03535,COMP_0013,Expedia Group,Indonesia,Resort,2021,6219209,4394177,6.5,340187.79,54469.52,4.7,6.2,4.3,0.52,0.45,799.68,394657.31,4.9,Beautiful setting with convenient location access,Booking.com,Paris Museum,France,Historical,48.857733,2.306113,Museum,October-December,5.1,37,Yes,7.0,6040.3,3.6,6.1,9:00 AM - 22:00 PM,8.6,115.87,5.7,Couple,2,36-45,United States,9.3,8.9,429.64,5.7,Flight,30 mins,8.3,8.03,6.85,0.84,0.05,6.25,Cultural/Heritage,Mid-Range,Medium,Year-Round,0.0,0
POI_03536,COMP_0023,Norwegian Cruise Line,Thailand,Hotel Chain,2022,2884509,2451561,8.9,240186.83,38462.9,6.4,7.3,4.7,0.73,0.69,325.3,278649.73,6.6,Outstanding service exceeded our expectations completely,Direct Website,Los Angeles Wildlife Sanctuary,United States,Urban,34.086263,-118.287065,Wildlife Sanctuary,April-June,6.7,70,No,10.0,8474.5,4.1,7.3,24 Hours,9.0,260.14,7.3,Solo,1,26-35,France,9.2,10.0,459.14,7.8,Bus,30 mins,9.5,9.2,7.85,0.84,0.08,6.24,Nature/Adventure,Mid-Range,Medium,Spring/Fall,0.0,1
POI_03537,COMP_0024,MSC Cruises,Turkey,Tour Operator,2023,206514,165120,7.7,481053.16,81066.77,5.5,6.0,7.2,0.84,0.48,784.94,562119.93,6.0,Best vacation spot we have visited recently,Booking.com,Singapore Museum,Singapore,Urban,1.376377,103.858672,Museum,Spring-Fall,5.2,18,No,5.3,1254.5,6.0,7.3,6:00 AM - 21:00 PM,7.9,93.11,6.5,Solo,1,65+,China,8.8,8.9,521.81,8.0,Car,180 mins,9.7,8.73,6.55,0.831,2.33,5.93,Cultural/Heritage,Budget,High,Spring/Fall,0.0,1
POI_03538,COMP_0001,Marriott International,Indonesia,Hotel Chain,2021,11480965,8383401,8.9,113221.43,21431.16,3.0,5.8,4.6,0.38,0.84,2335.6,134652.59,8.7,Highly recommended for first-time visitors,TripAdvisor,Barcelona Historical Monument,Spain,Coastal,41.413353,2.213772,Historical Monument,October-December,7.1,76,Yes,8.6,2233.5,6.7,9.1,6:00 AM - 20:00 PM,8.2,136.26,6.8,Friends,4,36-45,China,8.8,9.4,275.53,8.8,Bus,120 mins,9.9,9.2,7.65,0.811,0.01,5.28,Cultural/Heritage,Mid-Range,Low,Year-Round,0.0,1
POI_03539,COMP_0006,Wyndham Hotels,United States,Tour Operator,2022,210894,150987,6.6,113020.12,22107.42,2.5,5.3,5.4,0.54,0.43,411.18,135127.54,6.2,Highly recommended for first-time visitors,Airbnb,Singapore Adventure Park,Singapore,Urban,1.366717,103.78662,Adventure Park,October-December,5.8,25,No,6.8,1464.6,3.4,6.0,24 Hours,5.2,83.14,5.9,Family,5,65+,Germany,7.6,7.1,592.03,3.6,Car,120 mins,7.6,7.27,5.5,0.804,0.54,5.11,Nature/Adventure,Budget,Medium,Year-Round,1.0,0
POI_03540,COMP_0006,Wyndham Hotels,Italy,Cruise Line,2023,485249,378011,8.7,363427.08,72856.43,2.7,7.9,6.3,0.89,0.76,1599.16,436283.51,6.5,Best vacation spot we have visited recently,Direct Website,Bali Botanical Garden,Indonesia,Island,-8.296796,115.07211,Botanical Garden,January-March,7.9,65,Yes,8.5,384.7,3.1,8.4,10:00 AM - 20:00 PM,8.4,111.65,6.8,Solo,1,26-35,United States,8.8,8.8,381.38,8.3,Bus,96 hours,9.2,8.9,8.15,0.8,0.75,4.99,Urban/Entertainment,Mid-Range,High,Winter,0.0,1
POI_03541,COMP_0007,Choice Hotels,UAE,Tour Operator,2024,18179351,14362227,8.1,67973.44,14158.94,6.2,4.2,4.5,0.39,0.61,2201.24,82132.38,7.6,Unforgettable experience with lasting memories,Expedia,New York Shopping District,United States,Urban,40.71419,-74.017612,Shopping District,Spring-Fall,9.2,56,No,9.0,2089.9,4.0,5.8,7:00 AM - 19:00 PM,9.0,371.4,6.0,Solo,1,36-45,Germany,10.0,9.5,501.05,8.5,Bus,90 mins,9.7,9.27,9.1,0.792,0.0,4.8,Urban/Entertainment,Luxury,Low,Spring/Fall,0.0,1
POI_03542,COMP_0021,Carnival Corporation,Japan,Resort,2024,3110923,2691525,7.3,117417.46,27032.06,3.0,4.4,4.9,0.85,0.6,217.94,144449.52,4.6,Best vacation spot we have visited recently,Airbnb,Los Angeles Historical Monument,United States,Urban,34.076268,-118.272957,Historical Monument,April-June,6.8,99,Yes,5.1,282.7,4.9,4.4,6:00 AM - 20:00 PM,7.1,245.63,4.9,Solo,1,65+,United States,8.0,8.0,653.97,4.2,Bus,120 hours,7.8,7.7,6.95,0.77,0.04,4.34,Cultural/Heritage,Mid-Range,High,Spring/Fall,0.0,0
POI_03543,COMP_0026,Celebrity Cruises,United States,Resort,2021,3446253,2995243,9.7,178485.1,41672.53,6.0,6.4,7.7,0.73,0.78,589.28,220157.63,8.3,Professional service and attention to detail,TripAdvisor,Paris Religious Site,France,Historical,48.808122,2.313087,Religious Site,July-September,7.8,61,Yes,6.6,2337.4,6.3,5.2,10:00 AM - 18:00 PM,8.0,268.75,7.7,Couple,2,36-45,China,8.0,8.0,378.35,6.8,Flight,180 mins,8.7,8.8,7.9,0.767,0.05,4.28,Cultural/Heritage,Mid-Range,Medium,Summer,0.0,1
POI_03544,COMP_0030,Insight Vacations,United Kingdom,Tour Operator,2023,2353114,2047425,8.4,370186.26,86549.19,4.0,5.9,5.4,0.91,0.72,3010.44,456735.45,6.1,Perfect destination for families with children,Airbnb,Istanbul Archaeological Site,Turkey,Historical,41.009384,28.994564,Archaeological Site,Summer Season,8.6,68,Yes,9.0,2096.2,8.8,9.3,9:00 AM - 20:00 PM,8.7,388.86,6.2,Solo,1,56-65,United States,8.8,9.8,768.93,6.1,Bus,90 mins,9.1,8.77,8.65,0.766,0.16,4.28,Cultural/Heritage,Luxury,High,Summer,0.0,1
POI_03545,COMP_0003,IHG Hotels,Indonesia,Tour Operator,2021,429049,305505,8.9,473699.65,91592.43,7.7,5.0,6.3,0.46,0.68,2723.16,565292.08,5.9,Professional service and attention to detail,Airbnb,Los Angeles Adventure Park,United States,Urban,34.066379,-118.273011,Adventure Park,October-December,8.5,105,No,7.7,3137.7,6.1,7.6,24 Hours,8.5,341.23,6.1,Friends,3,65+,China,8.3,8.6,633.23,7.1,Train,60 mins,8.1,8.43,8.5,0.807,1.1,5.17,Nature/Adventure,Luxury,Low,Year-Round,0.0,0
POI_03546,COMP_0024,MSC Cruises,Spain,Resort,2022,46364773,37300343,9.9,395185.69,50652.62,4.7,9.4,5.8,0.73,0.87,465.42,445838.31,7.9,Outstanding service exceeded our expectations completely,Expedia,Phuket Food Market,Thailand,Coastal,7.918469,98.429298,Beach Resort,April-June,5.1,15,Yes,4.9,5009.9,6.1,3.9,8:00 AM - 19:00 PM,5.1,378.62,6.4,Solo,1,26-35,Australia,8.2,7.5,373.43,4.2,Train,180 mins,7.7,8.6,5.1,0.872,0.01,7.8,Beach/Island,Luxury,Medium,Spring/Fall,1.0,0
POI_03547,COMP_0019,G Adventures,UAE,Cruise Line,2024,1490636,1240277,8.9,360327.95,61323.53,8.2,8.6,8.5,0.76,0.75,1418.44,421651.48,4.5,Facility could use some updates and maintenance,Expedia,Maldives Botanical Garden,Maldives,Island,3.183934,73.228919,Botanical Garden,July-September,5.2,99,Yes,3.4,360.6,6.8,5.5,10:00 AM - 21:00 PM,3.6,486.67,3.9,Family,3,46-55,Australia,5.4,6.0,653.46,5.8,Cruise,180 mins,5.5,6.6,4.4,0.83,0.24,5.88,Urban/Entertainment,Luxury,Medium,Summer,1.0,0
POI_03548,COMP_0011,NH Hotel Group,Italy,Travel Agency,2022,1546544,1254223,6.4,312684.92,73684.96,5.9,3.5,3.7,0.76,0.45,449.82,386369.88,3.7,Good value for money with comfortable accommodations,Expedia,Tokyo Adventure Park,Japan,Urban,35.688312,139.605,Adventure Park,Summer Season,7.1,110,Yes,8.9,1863.4,6.0,7.1,10:00 AM - 17:00 PM,9.3,217.49,7.1,Solo,1,26-35,Germany,10.0,9.7,593.54,8.0,Car,180 mins,9.4,8.6,8.2,0.764,0.2,4.24,Nature/Adventure,Mid-Range,Medium,Summer,0.0,0
POI_03549,COMP_0028,Trafalgar Tours,Italy,Hotel Chain,2024,647432,537199,8.1,414589.08,96106.81,3.7,6.8,4.9,0.72,0.68,2945.96,510695.89,6.9,Outstanding service exceeded our expectations completely,Airbnb,London Adventure Park,United Kingdom,Historical,51.552968,-0.166766,Adventure Park,October-December,8.1,17,Yes,4.4,3499.4,5.2,6.3,9:00 AM - 18:00 PM,8.1,59.43,5.8,Friends,4,65+,United States,7.6,8.2,350.06,5.6,Flight,180 mins,9.0,8.23,8.1,0.768,0.64,4.31,Nature/Adventure,Budget,Medium,Year-Round,0.0,0
POI_03550,COMP_0012,Melia Hotels,France,Cruise Line,2024,3970700,2811035,6.1,185558.62,44504.1,2.8,4.2,5.7,0.66,0.5,2088.16,230062.72,4.2,Highly recommended for first-time visitors,Direct Website,Singapore Wildlife Sanctuary,Singapore,Urban,1.380238,103.850636,Wildlife Sanctuary,Spring-Fall,4.2,84,No,5.7,3835.6,3.8,5.9,7:00 AM - 17:00 PM,5.2,449.06,5.1,Couple,2,65+,France,6.5,6.9,237.11,6.5,Car,24 hours,7.4,6.67,4.7,0.76,0.05,4.17,Nature/Adventure,Luxury,Medium,Spring/Fall,1.0,0
POI_03551,COMP_0028,Trafalgar Tours,Italy,Tour Operator,2020,3484055,2825472,6.9,426231.19,56161.46,5.4,4.4,3.6,0.48,0.46,1393.16,482392.65,6.6,Relaxing environment with modern amenities available,Airbnb,Bangkok Archaeological Site,Thailand,Urban,13.754164,100.488298,Archaeological Site,Summer Season,5.0,93,Yes,3.8,5316.0,9.4,5.8,24 Hours,3.9,124.51,4.6,Couple,2,36-45,Australia,6.1,6.4,190.27,4.1,Car,30 mins,6.3,6.43,4.45,0.868,0.12,7.59,Cultural/Heritage,Mid-Range,Low,Summer,1.0,0
POI_03552,COMP_0025,Disney Cruise Line,Spain,Tour Operator,2022,2341778,1792364,6.8,448849.5,106074.5,2.3,5.8,6.8,0.7,0.47,1662.15,554924.0,4.7,Facility could use some updates and maintenance,Booking.com,Maldives Shopping District,Maldives,Island,3.180018,73.183633,Beach Resort,January-March,6.9,112,No,6.9,1713.9,5.8,6.4,24 Hours,4.9,161.92,5.6,Solo,1,18-25,United States,6.8,7.5,675.15,4.7,Bus,90 mins,6.8,6.8,5.9,0.764,0.19,4.23,Beach/Island,Mid-Range,Medium,Winter,1.0,0
POI_03553,COMP_0007,Choice Hotels,Thailand,Travel Agency,2020,1067971,889954,9.4,149410.6,32057.76,4.3,7.1,5.7,0.93,0.67,1456.24,181468.36,8.5,Lovely place with authentic local experiences,TripAdvisor,Istanbul Mountain Resort,Turkey,Historical,41.0367,29.021077,Mountain Resort,Year-Round,5.1,40,Yes,4.9,10158.4,5.2,5.2,24 Hours,6.5,404.74,6.6,Family,3,46-55,Japan,7.4,7.8,300.11,5.3,Train,180 mins,7.1,7.97,5.8,0.785,0.14,4.66,Nature/Adventure,Luxury,High,Year-Round,1.0,0
POI_03554,COMP_0003,IHG Hotels,United Kingdom,Cruise Line,2024,42497233,30713828,6.7,196534.41,36061.71,4.5,6.1,5.9,0.34,0.52,555.07,232596.12,6.2,Exceeded expectations in every possible way,Expedia,Sydney Museum,Australia,Coastal,-33.855489,151.250704,Beach Resort,Year-Round,4.4,88,No,8.0,825.8,6.1,7.4,8:00 AM - 17:00 PM,5.2,381.82,5.1,Couple,2,56-65,Australia,9.0,8.3,740.01,8.2,Cruise,60 mins,8.0,7.9,4.8,0.817,0.0,5.45,Beach/Island,Luxury,Low,Year-Round,1.0,0
POI_03555,COMP_0002,Hilton Worldwide,Japan,Travel Agency,2022,8628296,6989607,6.7,244642.44,47333.52,5.8,4.6,4.2,0.79,0.42,3041.68,291975.96,6.1,Best vacation spot we have visited recently,Expedia,New York Nature Park,United States,Urban,40.72317,-73.985248,Nature Park,Year-Round,9.2,104,No,5.3,67638.4,4.1,6.9,10:00 AM - 21:00 PM,9.0,166.54,6.8,Friends,7,18-25,United Kingdom,8.5,9.3,716.12,6.1,Bus,90 mins,9.3,8.17,9.1,0.807,0.03,5.17,Nature/Adventure,Mid-Range,Medium,Year-Round,0.0,0
POI_03556,COMP_0009,Radisson Hotel Group,United States,Hotel Chain,2020,21287239,15019010,9.4,341581.48,67031.73,5.4,8.9,7.1,0.67,0.79,414.39,408613.21,7.4,Beautiful setting with convenient location access,Expedia,Bali Art Gallery,Indonesia,Island,-8.315514,115.110637,Beach Resort,Summer Season,4.7,42,Yes,4.7,5593.7,9.5,5.0,24 Hours,5.1,352.6,4.9,Solo,1,46-55,United States,6.0,6.1,362.11,5.2,Cruise,30 mins,6.4,7.27,4.9,0.804,0.02,5.1,Beach/Island,Luxury,Medium,Summer,1.0,0
POI_03557,COMP_0013,Expedia Group,Thailand,Hotel Chain,2022,10721998,8616597,8.9,412353.83,77459.62,7.5,8.2,7.3,0.39,0.64,920.43,489813.45,4.5,Unforgettable experience with lasting memories,Direct Website,Maldives Archaeological Site,Maldives,Island,3.216573,73.249406,Archaeological Site,Winter Season,5.9,102,Yes,8.2,32575.9,7.2,7.3,6:00 AM - 19:00 PM,7.2,449.96,7.9,Solo,1,56-65,Germany,9.1,9.5,201.06,8.0,Car,90 mins,9.8,9.27,6.55,0.812,0.04,5.32,Cultural/Heritage,Luxury,Low,Winter,0.0,1
POI_03558,COMP_0004,Hyatt Hotels,Singapore,Tour Operator,2021,1791652,1461293,6.2,74781.06,10184.87,4.9,5.8,6.1,0.92,0.47,268.37,84965.93,5.4,Good value for money with comfortable accommodations,Expedia,Istanbul Adventure Park,Turkey,Historical,41.008606,28.968778,Adventure Park,Summer Season,4.4,61,No,3.7,51829.8,9.5,4.1,24 Hours,5.7,84.32,3.9,Solo,1,56-65,Germany,6.9,6.3,186.11,5.6,Bus,180 mins,6.4,6.5,5.05,0.864,0.04,7.34,Nature/Adventure,Budget,High,Summer,1.0,0
POI_03559,COMP_0024,MSC Cruises,UAE,Tour Operator,2024,1973814,1752707,6.2,378772.56,68555.19,6.2,6.0,5.3,0.61,0.5,2913.16,447327.75,5.6,Breathtaking views and stunning natural scenery,Direct Website,Bangkok Beach Resort,Thailand,Urban,13.794594,100.524551,Shopping District,Summer Season,6.6,38,Yes,8.1,4847.4,8.6,5.5,24 Hours,7.7,402.05,7.2,Friends,3,36-45,Germany,8.9,8.1,602.86,8.0,Train,30 mins,7.4,7.5,7.15,0.819,0.19,5.53,Urban/Entertainment,Luxury,Medium,Summer,0.0,0
POI_03560,COMP_0016,TripAdvisor,Australia,Travel Agency,2020,20875111,16606371,9.9,102385.85,11823.68,7.5,9.0,7.1,0.88,0.63,1313.49,114209.53,7.3,Facility could use some updates and maintenance,Direct Website,Singapore Scenic Viewpoint,Singapore,Urban,1.39897,103.796524,Scenic Viewpoint,Winter Season,6.8,27,No,8.6,580.4,8.4,4.9,9:00 AM - 19:00 PM,6.7,394.25,7.5,Family,3,18-25,United States,9.0,8.9,316.2,6.8,Train,240 mins,8.6,9.17,6.75,0.885,0.0,8.66,Urban/Entertainment,Luxury,High,Winter,0.0,1
POI_03561,COMP_0015,Airbnb Inc,Singapore,Hotel Chain,2020,643899,504161,9.6,381886.29,82443.56,8.5,6.7,8.5,0.67,0.89,1415.52,464329.85,6.4,Relaxing environment with modern amenities available,Airbnb,Maldives Religious Site,Maldives,Island,3.167435,73.227595,Religious Site,Winter Season,8.0,82,No,7.8,5368.5,7.7,8.5,7:00 AM - 18:00 PM,7.5,293.75,7.4,Friends,7,18-25,France,8.0,8.9,702.19,4.6,Car,120 mins,9.0,8.87,7.75,0.784,0.59,4.63,Cultural/Heritage,Mid-Range,Medium,Winter,0.0,1
POI_03562,COMP_0028,Trafalgar Tours,UAE,Hotel Chain,2022,355600,271219,7.2,223145.45,50557.72,3.5,5.5,7.2,0.45,0.49,1962.57,273703.17,4.5,Excellent staff and well-maintained property throughout,Booking.com,Singapore Religious Site,Singapore,Urban,1.309621,103.824006,Religious Site,July-September,9.1,91,No,6.1,625.2,4.0,8.3,24 Hours,8.4,268.87,5.9,Friends,6,46-55,China,9.5,9.3,108.3,7.6,Flight,240 mins,8.6,8.43,8.75,0.773,0.63,4.41,Cultural/Heritage,Mid-Range,Low,Summer,0.0,0
POI_03563,COMP_0025,Disney Cruise Line,Singapore,Resort,2023,641775,466793,7.2,492746.16,93232.27,3.9,5.5,3.6,0.43,0.48,216.26,585978.43,4.5,Outstanding service exceeded our expectations completely,TripAdvisor,Bangkok Wildlife Sanctuary,Thailand,Urban,13.729565,100.511203,Wildlife Sanctuary,Summer Season,6.8,50,Yes,4.4,14686.5,7.7,5.4,9:00 AM - 21:00 PM,7.9,216.54,5.5,Couple,2,65+,Canada,8.8,8.4,545.4,5.5,Bus,96 hours,7.8,7.93,7.35,0.811,0.77,5.29,Nature/Adventure,Mid-Range,Low,Summer,0.0,0
POI_03564,COMP_0017,TUI Group,United Kingdom,Travel Agency,2024,2350881,1959544,9.1,251939.9,59474.36,7.2,7.4,7.5,0.95,0.61,661.12,311414.26,5.8,Exceeded expectations in every possible way,TripAdvisor,Maldives Adventure Park,Maldives,Island,3.158747,73.260522,Adventure Park,Winter Season,4.6,76,Yes,4.8,163147.5,6.5,5.9,6:00 AM - 20:00 PM,5.8,473.54,4.9,Family,4,18-25,Australia,6.4,6.6,144.09,3.5,Flight,240 mins,6.9,7.47,5.2,0.764,0.11,4.24,Nature/Adventure,Luxury,High,Winter,1.0,0
POI_03565,COMP_0002,Hilton Worldwide,Turkey,Resort,2023,152465,130087,7.6,61069.76,13844.1,4.1,6.2,4.6,0.69,0.6,1454.18,74913.86,7.2,Amazing experience with exceptional service and beautiful facilities,Airbnb,Sydney Botanical Garden,Australia,Coastal,-33.903089,151.162691,Botanical Garden,Winter Season,4.1,24,Yes,5.2,5100.2,9.9,6.2,8:00 AM - 21:00 PM,5.4,171.2,6.1,Friends,6,26-35,Canada,6.5,6.8,256.93,5.7,Train,240 mins,7.3,7.13,4.75,0.773,0.4,4.41,Urban/Entertainment,Mid-Range,Medium,Winter,1.0,0
POI_03566,COMP_0012,Melia Hotels,UAE,Resort,2024,84161,59246,6.0,382180.88,79278.34,3.3,4.9,4.1,0.95,0.49,362.11,461459.22,4.9,Lovely place with authentic local experiences,TripAdvisor,Barcelona Botanical Garden,Spain,Coastal,41.342085,2.17799,Botanical Garden,Year-Round,7.7,34,Yes,5.3,872.6,3.1,7.4,7:00 AM - 18:00 PM,6.5,314.53,4.8,Family,3,46-55,China,8.1,7.7,484.63,4.6,Car,30 mins,7.8,7.3,7.1,0.793,4.54,4.82,Urban/Entertainment,Luxury,High,Year-Round,1.0,0
POI_03567,COMP_0028,Trafalgar Tours,United States,Tour Operator,2023,13456319,11337717,8.1,342993.32,70545.21,6.2,7.7,6.5,0.31,0.66,297.5,413538.53,6.5,Perfect destination for families with children,Expedia,Bangkok Mountain Resort,Thailand,Urban,13.720425,100.523962,Mountain Resort,Winter Season,5.5,87,No,7.2,1069.9,7.4,6.0,24 Hours,8.0,246.24,7.7,Friends,5,36-45,United Kingdom,7.9,8.6,556.92,8.2,Train,240 mins,8.6,8.2,6.75,0.794,0.03,4.86,Nature/Adventure,Mid-Range,Low,Winter,0.0,0
POI_03568,COMP_0030,Insight Vacations,Singapore,Travel Agency,2023,93538,67657,9.6,168976.39,22417.8,7.0,7.7,6.3,0.43,0.64,664.38,191394.19,5.7,Would definitely return for another visit soon,Booking.com,Singapore Scenic Viewpoint,Singapore,Urban,1.343571,103.788954,Scenic Viewpoint,Summer Season,5.9,65,No,3.6,1029.9,7.6,6.6,8:00 AM - 22:00 PM,4.5,228.72,5.5,Family,3,18-25,Germany,7.2,6.6,544.43,4.1,Train,240 mins,6.5,7.77,5.2,0.867,1.81,7.54,Urban/Entertainment,Mid-Range,Low,Summer,1.0,0
POI_03569,COMP_0011,NH Hotel Group,United States,Travel Agency,2024,279381,237687,8.9,386538.01,68735.07,2.7,4.6,5.6,0.92,0.59,1327.96,455273.08,8.9,Would definitely return for another visit soon,Direct Website,Istanbul Scenic Viewpoint,Turkey,Historical,41.029475,28.937188,Scenic Viewpoint,Summer Season,3.9,91,No,5.8,3055.0,8.8,3.7,8:00 AM - 18:00 PM,6.1,190.19,4.6,Friends,7,65+,France,7.3,7.1,482.57,6.5,Train,24 hours,6.8,7.67,5.0,0.822,1.38,5.62,Urban/Entertainment,Mid-Range,High,Summer,1.0,0
POI_03570,COMP_0018,Thomas Cook,Spain,Tour Operator,2022,613914,509392,8.3,348941.52,80746.25,2.8,6.7,7.1,0.52,0.78,2211.93,429687.77,4.7,Perfect destination for families with children,Expedia,Barcelona Adventure Park,Spain,Coastal,41.343704,2.176502,Adventure Park,Year-Round,5.7,43,No,5.9,398.1,6.9,6.2,24 Hours,6.4,408.56,7.9,Friends,5,36-45,Germany,10.0,9.8,529.1,7.1,Flight,30 mins,10.0,9.43,6.05,0.769,0.57,4.32,Nature/Adventure,Luxury,Medium,Year-Round,0.0,1
POI_03571,COMP_0016,TripAdvisor,Australia,Tour Operator,2024,16067127,12738078,9.3,246794.88,43468.57,8.9,5.9,4.9,0.71,0.67,1523.16,290263.45,6.4,Clean and comfortable with friendly staff members,Airbnb,Bali Mountain Resort,Indonesia,Island,-8.291983,115.080956,Mountain Resort,Spring-Fall,4.6,55,Yes,3.3,2835.3,3.6,5.9,24 Hours,5.1,360.14,5.1,Family,5,26-35,Japan,6.6,6.1,111.56,3.1,Cruise,120 mins,6.1,7.33,4.85,0.824,0.02,5.68,Nature/Adventure,Luxury,Medium,Spring/Fall,1.0,0
POI_03572,COMP_0018,Thomas Cook,Indonesia,Tour Operator,2024,809431,681107,10.0,245373.66,50311.24,4.1,6.8,9.4,0.6,0.93,703.24,295684.9,7.4,Would definitely return for another visit soon,Airbnb,Los Angeles Religious Site,United States,Urban,34.049449,-118.222904,Religious Site,Year-Round,5.5,44,No,5.3,7630.5,4.2,5.8,7:00 AM - 17:00 PM,5.9,187.84,6.1,Couple,2,56-65,Canada,6.1,6.3,726.99,3.8,Train,90 mins,6.0,7.37,5.7,0.795,0.3,4.88,Cultural/Heritage,Mid-Range,Medium,Year-Round,1.0,0
