POI_ID,POI_Name,Country,Region_type,POI_Latitude,POI_Longitude,POI_Type_Detailed,Time_To_Visit,Family_Friendly_Index,Transit_Time,Local_Transfer(USD),Accessebility_Value,Visitor_Volume,Seasonality_Index,Food_Index,Operating_Hours,Safety_Index,Cost_of_POI,connectivity_index
POI_04365,Radisson Hotel - Bali,Indonesia,Coastal,-8.367363,115.064518,Hotel,39.7,100,71,86,65,800000,88,62,24,73,149,76
POI_04366,Choice Spa Resort - France,France,Suburban,46.581536,1.926601,Spa Resort,103.7,100,96,72,49,800000,58,56,10,64,143,61
POI_04367,Expedia Conservation Area - Las Vegas,United States,Island,36.156498,-115.163661,Conservation Area,3.1,100,79,110,62,800000,64,60,11,66,171,72
POI_04368,Booking Business Center - United States,United States,Rural,39.785655,-100.454122,Business Center,10.2,79,102,70,49,800000,58,68,14,62,121,63
POI_04369,Airbnb Marina - Seoul,South Korea,Island,37.567335,126.991528,Marina,7.5,86,118,112,48,800000,65,68,9,71,173,73
POI_04370,Airbnb Corporate Lounge - Vienna,Austria,Rural,48.252622,16.340124,Corporate Lounge,3.5,86,80,72,64,800000,35,51,15,94,103,57
POI_04371,TripAdvisor Visitor Center - Amsterdam,Netherlands,Mountain,52.338755,4.865107,Visitor Center,11.2,100,116,148,63,800000,70,65,14,77,110,65
POI_04372,Carnival Destination Office - Singapore,Singapore,Metropolitan,1.370041,103.817903,Destination Office,1.3,100,33,19,63,800000,39,89,8,86,21,84
POI_04373,Carnival Tech Hub - Shanghai,China,Urban,31.264984,121.454662,Tech Hub,8.0,72,16,20,67,800000,49,68,14,70,136,74
POI_04374,Royal Resort - Cancun,Mexico,Coastal,21.160452,-86.844376,Resort,70.5,100,99,147,67,800000,60,67,15,65,178,67
POI_04375,Royal Nature Reserve - Paris,France,Rural,48.860926,2.318074,Nature Reserve,5.4,100,62,26,47,800000,56,48,15,78,105,61
POI_04376,Norwegian Cruise Port - United Kingdom,United Kingdom,Suburban,54.712943,-3.252226,Cruise Port,152.6,87,45,36,66,800000,55,57,10,66,42,62
POI_04377,TUI Tourist Office - France,France,Coastal,46.646099,1.861565,Tourist Office,1.4,83,47,57,63,800000,87,59,11,78,32,55
POI_04378,Thomas Visitor Center - Cancun,Mexico,Coastal,21.172474,-86.864788,Visitor Center,3.1,81,115,138,53,800000,72,66,17,78,49,74
POI_04379,G Corporate Lounge - London,United Kingdom,Metropolitan,51.517085,-0.157263,Corporate Lounge,5.2,90,16,6,60,800000,41,79,16,71,36,95
POI_04380,Intrepid Tourist Office - France,France,Rural,46.614842,1.902668,Tourist Office,3.7,68,59,56,46,800000,40,73,10,67,139,68
POI_04381,Intrepid Tech Hub - Sydney,Australia,Coastal,-33.873916,151.246741,Tech Hub,6.1,80,117,150,45,800000,78,68,12,81,38,57
POI_04382,Abercrombie Marina - France,France,Coastal,46.62183,1.862896,Marina,3.9,100,74,33,50,800000,85,63,12,73,112,53
POI_04383,Abercrombie Tourist Info - Las Vegas,United States,Mountain,36.198241,-115.156283,Tourist Info,5.9,82,71,28,63,800000,83,60,17,80,49,56
POI_04384,Trafalgar Tour Office - United States,United States,Rural,39.773839,-100.482177,Tour Office,1.4,86,95,104,60,800000,36,53,11,75,124,71
POI_04385,Contiki Tourist Office - Sydney,Australia,Coastal,-33.874962,151.248522,Tourist Office,3.9,87,106,43,53,800000,69,48,9,95,82,63
POI_04386,Contiki Executive Office - Kyoto,Japan,Historical,35.011126,135.79055,Executive Office,3.1,100,22,18,56,800000,48,72,9,66,124,61
POI_04387,Insight Tech Hub - Melbourne,Australia,Metropolitan,-37.837232,144.999937,Tech Hub,8.9,92,24,35,84,800000,50,70,17,73,134,87
POI_04388,Insight Marina - Bangkok,Thailand,Historical,13.739844,100.469954,Marina,5.7,100,43,44,48,800000,41,54,10,73,126,60
POI_04389,Collette Travel Agency - United Kingdom,United Kingdom,Island,54.695324,-3.267399,Travel Agency,8.8,79,80,85,62,800000,73,53,14,78,76,73
POI_04390,Collette Luxury Hotel - Bali,Indonesia,Coastal,-8.328774,115.085742,Luxury Hotel,44.9,92,89,81,47,800000,84,50,24,77,55,73
POI_04391,Tauck Resort Hotel - Mumbai,India,Rural,19.056882,72.859278,Resort Hotel,79.6,98,100,86,48,800000,30,67,24,61,177,63
POI_04392,Tauck Resort Hotel - United Kingdom,United Kingdom,Urban,54.736394,-3.247386,Resort Hotel,104.2,85,32,23,83,800000,41,83,24,76,167,56
POI_04393,Globus Resort - Paris,France,Metropolitan,48.885105,2.381433,Resort,84.2,100,23,26,84,800000,39,77,9,68,47,93
POI_04394,Cosmos Travel Agency - France,France,Historical,46.636215,1.923434,Travel Agency,6.6,78,50,66,52,800000,56,63,17,79,100,69
POI_04395,Gate Tech Hub - London,United Kingdom,Metropolitan,51.543475,-0.12336,Tech Hub,7.1,98,23,26,66,800000,58,80,10,68,73,75
POI_04396,Grand Booking Office - United States,United States,Metropolitan,39.793912,-100.432373,Booking Office,3.5,87,32,26,68,800000,41,66,9,81,35,85
POI_04397,Grand Booking Office - Amsterdam,Netherlands,Island,52.36639,4.868365,Booking Office,3.6,100,64,40,59,800000,70,52,8,94,116,63
POI_04398,Road Executive Office - United Kingdom,United Kingdom,Island,54.736172,-3.288456,Executive Office,2.5,90,33,30,62,800000,76,70,8,77,143,58
POI_04399,Adventure Tech Hub - United Kingdom,United Kingdom,Coastal,54.696622,-3.244804,Tech Hub,3.0,79,30,28,63,800000,66,56,11,70,128,60
POI_04400,Adventure Visitor Center - Singapore,Singapore,Metropolitan,1.381665,103.819266,Visitor Center,5.8,76,33,30,58,800000,60,77,14,92,91,76
POI_04401,Pacific Tourist Info - United Kingdom,United Kingdom,Island,54.709625,-3.257031,Tourist Info,5.2,88,82,47,62,800000,79,74,13,68,100,59
POI_04402,Pacific Travel Agency - United Kingdom,United Kingdom,Suburban,54.718959,-3.304156,Travel Agency,7.6,93,72,38,53,800000,61,50,8,60,103,70
POI_04403,China Outdoor Recreation - Singapore,Singapore,Metropolitan,1.354925,103.777957,Outdoor Recreation,6.5,79,11,5,63,800000,41,81,11,84,119,91
POI_04404,China Luxury Hotel - Paris,France,Island,48.842428,2.307195,Luxury Hotel,84.0,93,50,44,65,800000,67,63,24,79,159,74
POI_04405,China Business Center - New York,United States,Metropolitan,40.757748,-74.002884,Business Center,6.1,100,30,38,59,800000,51,76,11,63,175,79
POI_04406,Wendy Travel Agency - Auckland,New Zealand,Island,-36.883795,174.798542,Travel Agency,11.6,88,116,125,64,800000,77,53,10,69,143,75
POI_04407,Cox Activity Hub - London,United Kingdom,Metropolitan,51.532864,-0.128823,Activity Hub,5.7,100,35,32,81,800000,55,78,13,75,104,92
POI_04408,Cox Tech Hub - Hong Kong,Hong Kong,Coastal,22.322965,114.186348,Tech Hub,4.9,94,111,150,65,800000,76,57,13,76,72,60
POI_04409,Kuoni Tech Hub - Las Vegas,United States,Island,36.130548,-115.130104,Tech Hub,11.7,82,57,48,51,800000,70,54,14,65,100,59
POI_04410,Virgin Tour Office - United Kingdom,United Kingdom,Island,54.678213,-3.266845,Tour Office,1.1,98,118,78,46,800000,82,60,11,71,37,56
POI_04411,Virgin Cruise Terminal - Hong Kong,Hong Kong,Suburban,22.349406,114.151121,Cruise Terminal,195.2,92,93,115,56,800000,61,65,15,68,153,59
POI_04412,Jet2holidays Wildlife Center - Melbourne,Australia,Mountain,-37.805332,144.935699,Wildlife Center,4.7,91,70,44,50,800000,74,58,13,80,28,55
POI_04413,Jet2holidays Mountain Resort - Dubai,UAE,Urban,25.163144,55.305008,Mountain Resort,38.1,100,23,23,69,800000,61,72,12,77,358,71
POI_04414,On Travel Agency - Bali,Indonesia,Coastal,-8.306239,115.091449,Travel Agency,7.6,100,51,58,54,800000,75,57,12,76,43,71
POI_04415,Travelzoo Travel Agency - France,France,Urban,46.641567,1.924611,Travel Agency,11.3,100,17,8,66,800000,40,82,14,72,51,76
POI_04416,Secret Booking Office - Las Vegas,United States,Suburban,36.20299,-115.179099,Booking Office,3.4,73,83,118,57,800000,34,59,10,60,117,62
POI_04417,Secret Cruise Terminal - Paris,France,Rural,48.83684,2.308876,Cruise Terminal,228.7,100,71,88,67,800000,34,74,8,61,88,56
POI_04418,Secret Resort - United States,United States,Rural,39.789777,-100.44379,Resort,101.7,79,85,43,52,800000,54,74,12,63,218,53
POI_04419,Luxury Resort Hotel - Sydney,Australia,Coastal,-33.837012,151.171342,Resort Hotel,88.3,86,42,28,59,800000,72,55,24,80,85,65
POI_04420,Scenic Cruise Terminal - Barcelona,Spain,Coastal,41.404635,2.173591,Cruise Terminal,129.6,74,63,72,46,800000,68,60,13,75,153,70
POI_04421,Scenic Marina - Rio de Janeiro,Brazil,Island,-22.896466,-43.150161,Marina,6.3,100,71,70,52,800000,73,74,12,76,51,64
POI_04422,Scenic Cruise Terminal - Venice,Italy,Coastal,45.450363,12.319832,Cruise Terminal,107.0,83,68,67,64,800000,76,52,16,68,117,58
POI_04423,Emerald Resort Hotel - San Francisco,United States,Metropolitan,37.79391,-122.443612,Resort Hotel,98.6,100,37,38,80,800000,37,85,24,79,138,89
POI_04424,Emerald Tourist Info - Rio de Janeiro,Brazil,Urban,-22.925115,-43.178949,Tourist Info,10.2,81,56,51,63,800000,52,88,14,76,86,60
POI_04425,Avalon Tourist Info - United States,United States,Coastal,39.739122,-100.471253,Tourist Info,8.3,84,92,89,49,800000,87,74,12,65,47,62
POI_04426,Avalon Hotel - Prague,Czech Republic,Historical,50.113304,14.418879,Hotel,76.3,74,20,14,55,800000,55,51,24,80,63,69
POI_04427,Viking Marina - Tokyo,Japan,Metropolitan,35.639616,139.666011,Marina,8.6,95,36,30,70,800000,41,78,9,92,96,89
POI_04428,Viking Business Hotel - Singapore,Singapore,Metropolitan,1.307288,103.780471,Business Hotel,63.6,100,32,18,71,800000,49,64,24,78,68,77
POI_04429,Crystal Port - Los Angeles,United States,Island,34.087987,-118.218965,Port,5.5,91,87,103,62,800000,73,50,16,66,123,76
POI_04430,Crystal Cruise Terminal - Las Vegas,United States,Mountain,36.209031,-115.173318,Cruise Terminal,157.1,89,96,71,65,800000,66,55,15,72,111,55
POI_04431,Regent Booking Office - Los Angeles,United States,Mountain,34.043032,-118.2801,Booking Office,3.3,99,107,66,64,800000,87,71,9,75,56,74
POI_04432,Regent Tourist Info - Prague,Czech Republic,Historical,50.079299,14.452032,Tourist Info,11.6,100,46,38,59,800000,41,64,9,77,147,70
POI_04433,Seabourn Beach Resort - Tokyo,Japan,Metropolitan,35.697491,139.625686,Beach Resort,76.7,86,35,30,75,800000,52,80,10,81,383,81
POI_04434,Seabourn Corporate Lounge - Bangkok,Thailand,Suburban,13.770332,100.504055,Corporate Lounge,10.2,100,64,81,55,800000,59,51,12,77,25,64
POI_04435,Club Hotel - Kyoto,Japan,Historical,35.000797,135.726024,Hotel,75.6,100,35,44,57,800000,30,68,24,66,44,55
POI_04436,Sandals Hotel - France,France,Urban,46.612714,1.896179,Hotel,38.4,85,17,8,77,800000,56,77,24,75,149,63
POI_04437,Sandals Spa Resort - Toronto,Canada,Rural,43.619527,-79.38563,Spa Resort,47.3,77,86,41,60,800000,62,72,11,73,348,64
POI_04438,Beaches Resort - United States,United States,Mountain,39.7639,-100.439955,Resort,51.7,91,38,46,46,800000,75,69,13,78,268,53
POI_04439,Beaches Resort Hotel - Bangkok,Thailand,Historical,13.779514,100.463134,Resort Hotel,83.0,100,29,14,49,800000,38,72,24,72,155,60
POI_04440,RIU Resort - San Francisco,United States,Rural,37.761864,-122.408976,Resort,76.5,100,105,146,55,800000,43,66,8,70,63,62
POI_04441,Atlantis Resort - Barcelona,Spain,Suburban,41.400119,2.144162,Resort,53.1,100,89,94,68,800000,53,50,12,68,154,68
POI_04442,Atlantis Resort - Bangkok,Thailand,Historical,13.733486,100.496299,Resort,95.3,87,55,72,65,342857,52,49,11,77,183,57
POI_04443,Four Resort - Auckland,New Zealand,Suburban,-36.869007,174.792215,Resort,92.8,92,79,112,56,800000,45,65,15,77,395,70
POI_04444,Ritz-Carlton Activity Hub - United Kingdom,United Kingdom,Coastal,54.66693,-3.286984,Activity Hub,11.5,86,113,100,54,800000,85,74,8,66,23,73
POI_04445,Ritz-Carlton Executive Office - United Kingdom,United Kingdom,Rural,54.712316,-3.298719,Executive Office,2.3,100,55,74,54,800000,61,70,10,76,26,65
POI_04446,Mandarin Activity Hub - Bali,Indonesia,Coastal,-8.321253,115.085168,Activity Hub,11.5,77,35,44,48,800000,67,62,16,79,134,70
POI_04447,Aman Resort Hotel - Los Angeles,United States,Historical,34.080392,-118.245464,Resort Hotel,98.0,100,15,22,60,800000,34,63,24,62,364,68
POI_04448,Aman Resort Hotel - United Kingdom,United Kingdom,Urban,54.660459,-3.258805,Resort Hotel,61.8,82,39,20,66,800000,49,82,24,70,140,63
POI_04449,Aman Spa Resort - Berlin,Germany,Rural,52.511836,13.393767,Spa Resort,27.6,83,59,88,53,800000,40,63,11,72,336,69
POI_04450,Six Business Center - Prague,Czech Republic,Historical,50.048505,14.413117,Business Center,10.2,84,41,27,45,800000,62,66,16,71,118,74
POI_04451,Rosewood Hotel - United States,United States,Suburban,39.755056,-100.466843,Hotel,47.0,82,36,34,43,800000,63,57,24,68,160,64
POI_04452,Belmond Wildlife Center - Bali,Indonesia,Coastal,-8.350301,115.101843,Wildlife Center,9.2,100,35,33,52,800000,75,71,13,68,154,66
POI_04453,Soneva Conservation Area - United States,United States,Mountain,39.752936,-100.430893,Conservation Area,3.7,95,111,90,48,800000,69,71,8,76,55,60
POI_04454,One&Only Luxury Hotel - United Kingdom,United Kingdom,Rural,54.657499,-3.2484,Luxury Hotel,107.9,100,73,59,61,800000,59,55,24,67,177,62
POI_04455,Jumeirah Hotel - Toronto,Canada,Metropolitan,43.613438,-79.387367,Hotel,87.9,89,34,22,82,800000,55,69,24,68,178,83
POI_04456,Jumeirah Cruise Terminal - Venice,Italy,Coastal,45.404064,12.289499,Cruise Terminal,224.7,78,97,54,65,800000,73,53,17,63,91,55
POI_04457,Fairmont Business Hotel - United States,United States,Historical,39.826748,-100.439341,Business Hotel,95.1,94,56,77,69,800000,55,66,24,77,175,69
POI_04458,Shangri-La Resort - Las Vegas,United States,Urban,36.130843,-115.167054,Resort,31.5,100,37,15,73,800000,62,67,14,75,121,73
POI_04459,Peninsula Mountain Resort - Kyoto,Japan,Historical,35.041899,135.741648,Mountain Resort,83.5,85,50,32,60,800000,60,53,16,79,196,76
POI_04460,Peninsula Mountain Resort - Hong Kong,Hong Kong,Historical,22.331345,114.190039,Mountain Resort,113.9,90,52,25,48,800000,38,71,13,70,293,66
POI_04461,Banyan Spa Resort - United States,United States,Metropolitan,39.789287,-100.444012,Spa Resort,27.1,85,27,34,67,800000,42,67,11,63,284,77
POI_04462,Banyan Luxury Hotel - United Kingdom,United Kingdom,Historical,54.690272,-3.243486,Luxury Hotel,88.5,100,31,39,54,800000,31,70,24,72,64,54
POI_04463,Anantara Beach Resort - France,France,Urban,46.570877,1.893003,Beach Resort,114.3,78,28,33,66,34421,46,70,12,77,296,55
POI_04464,Anantara Luxury Hotel - Vienna,Austria,Urban,48.24615,16.394624,Luxury Hotel,88.5,83,36,43,59,800000,62,82,24,95,117,65
POI_04465,Anantara Resort Hotel - Mumbai,India,Suburban,19.03772,72.890486,Resort Hotel,118.0,91,75,103,58,800000,39,69,24,63,44,72
POI_04466,Minor Beach Resort - Singapore,Singapore,Metropolitan,1.311545,103.785524,Beach Resort,109.0,100,29,33,75,800000,63,81,16,95,429,95
POI_04467,Minor Beach Resort - Athens,Greece,Historical,37.989155,23.710125,Beach Resort,99.0,100,30,14,67,800000,40,61,14,67,254,63
POI_04468,Centara Hotel - Cancun,Mexico,Coastal,21.176636,-86.856085,Hotel,67.3,100,89,100,65,800000,67,53,24,77,138,68
POI_04469,Centara Beach Resort - Las Vegas,United States,Rural,36.170453,-115.102809,Beach Resort,83.3,100,75,97,46,532923,49,73,8,61,305,54
POI_04470,Marriott Corporate Office - United States,United States,Metropolitan,39.753703,-100.480296,Corporate Office,2.6,96,39,37,81,800000,38,86,8,63,162,95
POI_04471,Hilton Mountain Resort - Prague,Czech Republic,Historical,50.05883,14.446337,Mountain Resort,41.4,90,32,15,58,800000,58,55,11,69,336,64
POI_04472,Hilton Business Center - United States,United States,Metropolitan,39.799376,-100.417384,Business Center,5.2,76,15,19,58,800000,64,89,10,68,152,80
POI_04473,InterContinental Resort Hotel - United States,United States,Suburban,39.807264,-100.404645,Resort Hotel,95.4,74,57,83,47,800000,61,54,24,68,163,55
POI_04474,Wyndham Business Hotel - United States,United States,Mountain,39.755186,-100.415548,Business Hotel,57.5,100,115,92,56,800000,82,60,24,75,158,67
POI_04475,Wyndham Resort - Venice,Italy,Suburban,45.454059,12.351507,Resort,35.1,100,52,26,58,800000,55,59,9,79,276,75
POI_04476,Wyndham Hotel - Los Angeles,United States,Mountain,34.075835,-118.275419,Hotel,90.2,77,33,20,43,800000,61,67,24,62,118,71
POI_04477,Accor Executive Office - Miami,United States,Coastal,25.782615,-80.19777,Executive Office,4.0,100,80,100,54,800000,79,72,11,60,118,60
POI_04478,Accor Business Center - Sydney,Australia,Coastal,-33.891287,151.188317,Business Center,7.2,100,95,136,46,800000,86,71,14,86,55,65
POI_04479,Best Mountain Resort - Rio de Janeiro,Brazil,Historical,-22.949067,-43.169381,Mountain Resort,31.5,100,36,40,50,800000,47,66,14,73,447,74
POI_04480,Best Resort - Shanghai,China,Rural,31.193165,121.495888,Resort,72.2,81,64,52,46,800000,47,61,11,65,161,55
POI_04481,Hyatt Luxury Hotel - Amsterdam,Netherlands,Island,52.373984,4.923342,Luxury Hotel,98.3,78,44,18,54,800000,63,62,24,83,60,70
POI_04482,Hyatt Resort Hotel - United States,United States,Island,39.75747,-100.410922,Resort Hotel,34.6,77,76,105,43,800000,61,74,24,66,141,54
POI_04483,Radisson Spa Resort - Kyoto,Japan,Historical,34.987151,135.72384,Spa Resort,47.3,84,54,54,68,800000,58,61,10,78,191,65
POI_04484,Radisson Business Hotel - United Kingdom,United Kingdom,Historical,54.664677,-3.245634,Business Hotel,28.4,93,47,41,44,800000,43,56,24,63,97,58
POI_04485,Choice Resort Hotel - Los Angeles,United States,Rural,34.076497,-118.202528,Resort Hotel,93.3,95,65,37,46,800000,54,53,24,66,192,62
POI_04486,Choice Resort - United Kingdom,United Kingdom,Rural,54.741516,-3.232503,Resort,83.1,94,47,55,62,800000,54,60,14,60,103,73
POI_04487,Expedia Eco Lodge - London,United Kingdom,Metropolitan,51.523521,-0.139252,Eco Lodge,3.9,78,22,23,69,800000,59,77,8,71,159,93
POI_04488,Expedia Tourist Office - United Kingdom,United Kingdom,Rural,54.685617,-3.267888,Tourist Office,2.1,100,62,32,50,800000,48,64,10,63,110,69
POI_04489,Booking Resort - United States,United States,Suburban,39.756784,-100.443823,Resort,30.6,78,55,63,62,800000,40,68,11,63,386,67
POI_04490,Airbnb Marina - Miami,United States,Coastal,25.747574,-80.17425,Marina,9.3,94,53,62,45,800000,83,54,12,63,131,55
POI_04491,TripAdvisor Destination Office - Barcelona,Spain,Rural,41.426856,2.158883,Destination Office,2.8,100,73,106,49,800000,41,70,9,68,67,59
POI_04492,TripAdvisor Tour Office - United States,United States,Coastal,39.781398,-100.457005,Tour Office,1.2,87,95,57,43,800000,85,63,11,78,173,70
POI_04493,Carnival Business Center - Los Angeles,United States,Suburban,34.070399,-118.216372,Business Center,3.4,96,36,21,48,800000,31,71,8,80,87,76
POI_04494,Carnival Booking Office - United States,United States,Historical,39.796915,-100.471588,Booking Office,1.7,97,41,59,51,800000,30,54,9,73,69,53
POI_04495,Carnival Business Center - Rome,Italy,Historical,41.908002,12.478439,Business Center,8.5,100,17,8,56,800000,43,56,16,81,79,68
POI_04496,Royal Port - Los Angeles,United States,Metropolitan,34.092428,-118.248434,Port,6.1,82,24,34,83,800000,40,73,11,75,56,73
POI_04497,Royal Tech Hub - Prague,Czech Republic,Historical,50.039189,14.446581,Tech Hub,8.0,100,25,22,66,800000,52,74,9,60,77,55
POI_04498,Norwegian Marina - United Kingdom,United Kingdom,Urban,54.725725,-3.26373,Marina,3.4,89,17,12,84,800000,55,67,16,71,73,65
POI_04499,Norwegian Cruise Terminal - United States,United States,Metropolitan,39.821367,-100.470918,Cruise Terminal,87.9,77,22,18,73,800000,60,81,13,77,94,76
POI_04500,TUI Spa Resort - United States,United States,Mountain,39.826622,-100.406263,Spa Resort,54.1,78,67,90,68,800000,81,58,15,68,88,63
POI_04501,TUI Resort - Tokyo,Japan,Metropolitan,35.637242,139.605849,Resort,88.6,81,16,22,80,800000,63,68,14,89,86,81
POI_04502,Thomas Wildlife Center - Amsterdam,Netherlands,Suburban,52.332531,4.912694,Wildlife Center,7.5,97,117,150,63,800000,63,74,15,88,65,57
POI_04503,Thomas Eco Lodge - Auckland,New Zealand,Coastal,-36.835338,174.730567,Eco Lodge,9.6,100,81,92,66,800000,73,61,11,71,103,74
POI_04504,G Business Center - United States,United States,Urban,39.801316,-100.430294,Business Center,11.0,98,37,37,60,800000,54,88,10,78,73,71
POI_04505,Intrepid Tech Hub - France,France,Island,46.590029,1.86181,Tech Hub,6.6,78,61,71,68,800000,72,61,8,81,22,74
POI_04506,Abercrombie Tourist Info - Amsterdam,Netherlands,Island,52.357341,4.910945,Tourist Info,9.5,80,69,29,51,800000,67,66,17,77,86,65
POI_04507,Abercrombie Hotel - United Kingdom,United Kingdom,Rural,54.658833,-3.267965,Hotel,108.3,93,50,55,69,800000,61,66,24,76,77,59
POI_04508,Trafalgar Visitor Center - United Kingdom,United Kingdom,Suburban,54.731776,-3.292625,Visitor Center,8.1,78,87,62,51,800000,33,74,16,65,48,61
