POI_ID,POI_Name,Country,Region_type,POI_Latitude,POI_Longitude,POI_Type_Detailed,Time_To_Visit,Family_Friendly_Index,Transit_Time(in mins),Local_Transfer(USD),Accessebility_Value,Visitor_Volume(in thousands),Seasonality_Index,Food_Index,Operating_Hours,Safety_Index,Cost_of_POI,Connectivity_index
POI_03815,Maldives Shopping District,Maldives,Island,3.195185,73.265667,Shopping District,Winter Season,7.9,33,No,8,10758,8.2,6.4,8:00 AM - 22:00 PM,6.6,222.63,6.2
POI_03816,Bangkok Museum,Thailand,Urban,13.766378,100.457045,Museum,October-December,4.1,16,Yes,6.9,413,4.6,7,6:00 AM - 18:00 PM,5.7,341.5,4.9
POI_03817,Singapore Mountain Resort,Singapore,Urban,1.39392,103.826652,Mountain Resort,October-December,4.3,89,Yes,3.6,469.5,6.2,3.9,24 Hours,4.8,247.56,6.6
POI_03818,Rome Food Market,Italy,Historical,41.903364,12.507284,Food Market,Summer Season,6.5,40,No,6,15428.2,9.9,6.5,8:00 AM - 19:00 PM,9.2,111.85,7.5
POI_03819,Tokyo Shopping District,Japan,Urban,35.653957,139.673389,Shopping District,April-June,5.1,67,Yes,5.5,5515,5.6,4.6,24 Hours,7.9,52.99,5.8
POI_03820,London Theme Park,United Kingdom,Historical,51.545273,-0.08123,Theme Park,April-June,6.2,91,No,5.5,205.5,3.6,5,7:00 AM - 18:00 PM,4.8,313.5,5.7
POI_03821,London Scenic Viewpoint,United Kingdom,Historical,51.507035,-0.119881,Scenic Viewpoint,Winter Season,7.2,38,No,8.6,4809,8.2,6.3,24 Hours,6.2,205.21,6.3
POI_03822,Bali Theme Park,Indonesia,Island,-8.388297,115.06394,Theme Park,Spring-Fall,6.8,72,Yes,6.3,2632.2,3.6,5.4,6:00 AM - 19:00 PM,6,368.23,8.4
POI_03823,Bangkok Historical Monument,Thailand,Urban,13.78065,100.541835,Historical Monument,January-March,4.8,90,Yes,6.5,3674.9,3.6,7.6,9:00 AM - 20:00 PM,7.1,125.32,6.6
POI_03824,Dubai Cultural Center,UAE,Urban,25.210453,55.24819,Cultural Center,January-March,4.3,93,Yes,5.2,14402.2,3.5,5.1,24 Hours,7.5,371.28,7.1
POI_03825,Bali Wildlife Sanctuary,Indonesia,Island,-8.326816,115.103735,Wildlife Sanctuary,October-December,5.8,62,Yes,7.2,584.1,5.7,4.8,6:00 AM - 20:00 PM,4.7,410.67,5.5
POI_03826,Dubai Beach Resort,UAE,Urban,25.228867,55.267366,Beach Resort,October-December,5.4,84,Yes,3.2,771.7,4.1,3.2,24 Hours,5.7,276.7,4.5
POI_03827,Phuket Art Gallery,Thailand,Coastal,7.907773,98.408112,Art Gallery,Winter Season,6.2,117,No,4.2,1372.2,7.3,4.8,8:00 AM - 22:00 PM,5.6,405.36,5.4
POI_03828,Bali Religious Site,Indonesia,Island,-8.379441,115.104802,Religious Site,Year-Round,5.5,47,No,5.5,216.3,3.4,4.2,24 Hours,5.9,253.9,7.2
POI_03829,Los Angeles Mountain Resort,United States,Urban,34.038394,-118.238238,Mountain Resort,July-September,5.1,117,No,5.6,9699.8,6.6,4,24 Hours,4.7,347.17,5.1
POI_03830,Paris Shopping District,France,Historical,48.850307,2.311726,Shopping District,April-June,6.6,77,Yes,7.6,13974.8,6.7,6.5,9:00 AM - 20:00 PM,6.9,108.42,6.1
POI_03831,Singapore Shopping District,Singapore,Urban,1.394158,103.835044,Shopping District,Winter Season,7.8,80,Yes,4.4,506.5,9.3,6.5,9:00 AM - 21:00 PM,6.2,496.99,5.7
POI_03832,Phuket Theme Park,Thailand,Coastal,7.838228,98.399175,Theme Park,October-December,7.5,72,No,8.8,3020.7,4.8,9.3,7:00 AM - 22:00 PM,7.3,339.48,5.8
POI_03833,Sydney Wildlife Sanctuary,Australia,Coastal,-33.88251,151.219725,Wildlife Sanctuary,Summer Season,7,71,No,6.6,4181.3,7.6,7.4,24 Hours,9,413.66,7.1
POI_03834,London Cultural Center,United Kingdom,Historical,51.481892,-0.089334,Cultural Center,Summer Season,7.5,58,Yes,6.6,42028.2,9.3,5.4,24 Hours,7.6,208.18,5.5
POI_03835,Singapore Wildlife Sanctuary,Singapore,Urban,1.371189,103.794931,Wildlife Sanctuary,Year-Round,5.3,49,Yes,5.3,269.1,4.9,4.8,24 Hours,4.8,146.11,7.4
POI_03836,Bali Theme Park,Indonesia,Island,-8.336993,115.07777,Theme Park,April-June,5.6,80,Yes,4.9,2329.2,3.9,4.3,24 Hours,5.7,108.83,7.1
POI_03837,Istanbul Cultural Center,Turkey,Historical,41.009268,28.964585,Cultural Center,October-December,5.8,90,Yes,5.8,3027.3,6.3,7,24 Hours,6.5,292.7,6.9
POI_03838,Rome Archaeological Site,Italy,Historical,41.884383,12.538623,Archaeological Site,Year-Round,6.5,39,Yes,5,12498.7,4.5,5.2,9:00 AM - 20:00 PM,7.7,129.86,7.1
POI_03839,Dubai Scenic Viewpoint,UAE,Urban,25.237032,55.229205,Scenic Viewpoint,Summer Season,3.9,26,Yes,5.7,2906,7.4,3.7,9:00 AM - 20:00 PM,5.1,229.68,5.3
POI_03840,Singapore Wildlife Sanctuary,Singapore,Urban,1.306123,103.777139,Wildlife Sanctuary,April-June,4.2,43,No,8.1,1149.7,4.4,8.1,8:00 AM - 21:00 PM,5.3,223.3,4.9
POI_03841,Bali Wildlife Sanctuary,Indonesia,Island,-8.303005,115.12789,Wildlife Sanctuary,January-March,5.2,37,Yes,4.7,353.5,4.2,5.2,9:00 AM - 22:00 PM,7.5,280.94,5.6
POI_03842,New York Religious Site,United States,Urban,40.719297,-73.994437,Religious Site,Summer Season,7.6,40,Yes,7.1,15250.7,7.4,5.7,10:00 AM - 19:00 PM,6.7,77.49,6.5
POI_03843,Phuket Religious Site,Thailand,Coastal,7.856383,98.353154,Religious Site,Spring-Fall,7.9,84,Yes,7.4,21988.2,4.4,5.9,24 Hours,7.8,410.66,5.4
POI_03844,Paris Botanical Garden,France,Historical,48.841285,2.327947,Botanical Garden,Spring-Fall,6.5,20,No,4.6,5940.7,3.3,7.6,9:00 AM - 19:00 PM,6.4,419.15,5.4
POI_03845,London Cultural Center,United Kingdom,Historical,51.50866,-0.083084,Cultural Center,July-September,5.5,57,No,5.7,10825.9,5.7,7,24 Hours,6.8,492.92,5.5
POI_03846,Singapore Shopping District,Singapore,Urban,1.316349,103.852135,Shopping District,Winter Season,6.9,116,Yes,7.2,7610,6.6,5.7,9:00 AM - 17:00 PM,6.4,365.57,7.9
POI_03847,Los Angeles Theme Park,United States,Urban,34.098931,-118.23522,Theme Park,January-March,7.4,94,No,7.8,36669.8,6.3,5.7,7:00 AM - 20:00 PM,7.5,192.66,7.9
POI_03848,Sydney Shopping District,Australia,Coastal,-33.822399,151.218443,Shopping District,Year-Round,4.6,78,No,6.4,87026.5,5.2,5,24 Hours,6.9,82.55,5.1
POI_03849,Maldives Food Market,Maldives,Island,3.211824,73.19068,Food Market,Year-Round,7.4,105,Yes,6,3560.8,4.6,6.8,8:00 AM - 21:00 PM,5.6,434.59,5.6
POI_03850,Los Angeles Nature Park,United States,Urban,34.006734,-118.266559,Nature Park,Winter Season,5.6,44,Yes,6.8,6927.1,6.8,7,10:00 AM - 21:00 PM,5.4,196.23,5.5
POI_03851,London Religious Site,United Kingdom,Historical,51.53257,-0.112491,Religious Site,April-June,6.3,102,No,6.4,7631.8,5.6,6.6,10:00 AM - 18:00 PM,7.1,368.97,5.6
POI_03852,Phuket Food Market,Thailand,Coastal,7.831148,98.413934,Food Market,January-March,4.8,54,Yes,5.8,3993.4,3.5,6.3,10:00 AM - 17:00 PM,5.8,121.93,5.9
POI_03853,Bangkok Botanical Garden,Thailand,Urban,13.784961,100.512995,Botanical Garden,July-September,6,16,Yes,6.6,129.2,3.8,6.3,24 Hours,6.6,427.38,4.3
POI_03854,Barcelona Cultural Center,Spain,Coastal,41.415537,2.206449,Cultural Center,April-June,9.1,115,No,5.2,2496.6,6.5,8.7,8:00 AM - 21:00 PM,7.1,361.11,9.1
POI_03855,Dubai Religious Site,UAE,Urban,25.176401,55.261113,Religious Site,Spring-Fall,4.6,87,No,4.9,1709.4,3.6,6,8:00 AM - 17:00 PM,4.3,474.1,6.5
POI_03856,New York Nature Park,United States,Urban,40.723365,-73.971357,Nature Park,Spring-Fall,6.3,70,Yes,5.3,24586.9,3,4.6,24 Hours,7.6,209.59,5.6
POI_03857,Rome Wildlife Sanctuary,Italy,Historical,41.933968,12.453933,Wildlife Sanctuary,April-June,5.7,52,Yes,7.5,12131.8,4.3,6.3,24 Hours,5.6,425.43,7.5
POI_03858,Barcelona Food Market,Spain,Coastal,41.363248,2.149708,Food Market,Spring-Fall,3.6,94,No,4.5,431.9,3.6,5.5,9:00 AM - 19:00 PM,6.6,359.82,4.6
POI_03859,Rome Mountain Resort,Italy,Historical,41.923765,12.452087,Mountain Resort,April-June,7,77,Yes,6.9,9259.8,6.2,5.7,24 Hours,5.3,408.21,6.8
POI_03860,Tokyo Art Gallery,Japan,Urban,35.688616,139.647786,Art Gallery,October-December,7.3,89,No,7.6,8004.2,6.4,7.1,9:00 AM - 19:00 PM,6,477,7.6
POI_03861,New York Archaeological Site,United States,Urban,40.67299,-73.992259,Archaeological Site,Year-Round,8.5,15,No,6.6,1986.5,6.8,8.8,9:00 AM - 20:00 PM,8,454.28,6.8
POI_03862,Maldives Adventure Park,Maldives,Island,3.165839,73.215531,Adventure Park,April-June,5,26,Yes,5.7,1095.6,3.3,4.6,9:00 AM - 19:00 PM,5,464.35,5
POI_03863,Dubai Archaeological Site,UAE,Urban,25.169815,55.307546,Archaeological Site,January-March,7.2,98,Yes,8.6,4618.7,5.8,4.9,10:00 AM - 18:00 PM,6.2,187.99,6.3
POI_03864,London Adventure Park,United Kingdom,Historical,51.484261,-0.120319,Adventure Park,October-December,7.6,115,No,7.8,196.9,5.2,9.3,6:00 AM - 22:00 PM,7.6,485.13,5.6
POI_03865,Istanbul Mountain Resort,Turkey,Historical,41.042775,28.95392,Mountain Resort,Spring-Fall,4.1,23,Yes,6.8,517.3,5.1,6.3,24 Hours,4.6,308.4,6.3
POI_03866,New York Food Market,United States,Urban,40.719474,-74.00709,Food Market,Summer Season,6.5,17,Yes,8.6,389,6.7,7.6,10:00 AM - 19:00 PM,6.7,292.74,8.2
POI_03867,Bangkok Archaeological Site,Thailand,Urban,13.786235,100.53418,Archaeological Site,Summer Season,5.5,24,No,7.1,358.6,9.6,4.8,10:00 AM - 20:00 PM,5,183.84,5.6
POI_03868,Bangkok Museum,Thailand,Urban,13.735331,100.466175,Museum,Winter Season,8.5,73,Yes,5.3,7628.6,7.3,5,7:00 AM - 22:00 PM,9.1,158.12,7.7
POI_03869,Rome Food Market,Italy,Historical,41.92229,12.544031,Food Market,Year-Round,4.9,54,Yes,5.1,428.7,6,4.9,6:00 AM - 17:00 PM,5.7,320.7,6.4
POI_03870,Los Angeles Adventure Park,United States,Urban,34.083693,-118.282466,Adventure Park,April-June,5.5,37,Yes,3.1,2207.5,3.9,5.7,8:00 AM - 18:00 PM,4,193.99,5.1
POI_03871,Singapore Wildlife Sanctuary,Singapore,Urban,1.375625,103.77378,Wildlife Sanctuary,Summer Season,5.4,61,No,4.1,353.3,6.2,5.8,24 Hours,6.7,490.24,4.9
POI_03872,Bangkok Archaeological Site,Thailand,Urban,13.709817,100.512245,Archaeological Site,January-March,3.6,40,No,4.9,132,3.9,4.4,8:00 AM - 18:00 PM,4.7,228.34,6.1
POI_03873,New York Beach Resort,United States,Urban,40.742253,-74.045775,Beach Resort,April-June,5.4,108,Yes,4.3,2013.9,3.9,4.7,24 Hours,4.4,330.08,4.3
POI_03874,London Cultural Center,United Kingdom,Historical,51.485189,-0.130809,Cultural Center,Year-Round,5.1,68,No,5.4,1159.1,5.4,6.3,7:00 AM - 17:00 PM,5.8,484.47,5.2
POI_03875,Paris Adventure Park,France,Historical,48.82062,2.393732,Adventure Park,April-June,4,15,No,6.5,17500.2,6,3.9,24 Hours,5.1,196.65,4.8
POI_03876,Tokyo Cultural Center,Japan,Urban,35.630994,139.694419,Cultural Center,Year-Round,4.3,95,Yes,7.2,5307.8,6.7,5.8,8:00 AM - 17:00 PM,5.9,312.55,5.5
POI_03877,Sydney Art Gallery,Australia,Coastal,-33.887578,151.177467,Art Gallery,Spring-Fall,7.3,15,No,5.1,499.9,5.2,4.5,10:00 AM - 22:00 PM,8.1,259.76,7.3
POI_03878,London Archaeological Site,United Kingdom,Historical,51.460458,-0.113081,Archaeological Site,Year-Round,6.1,43,Yes,4.8,800.8,5.1,5.5,6:00 AM - 22:00 PM,4.9,120.53,5.8
POI_03879,Istanbul Art Gallery,Turkey,Historical,40.980807,28.954765,Art Gallery,October-December,8.3,68,Yes,6.3,4451.2,4.3,6.2,8:00 AM - 22:00 PM,7.4,476.9,8.1
POI_03880,New York Shopping District,United States,Urban,40.67002,-73.991467,Shopping District,Winter Season,7.5,26,Yes,4.7,18397.5,7.6,6.7,9:00 AM - 17:00 PM,6.8,159.88,5.6
POI_03881,Phuket Food Market,Thailand,Coastal,7.839653,98.419202,Food Market,July-September,7.4,105,Yes,9.3,330,5.9,9.5,9:00 AM - 21:00 PM,9.3,193.68,7.3
POI_03882,Dubai Cultural Center,UAE,Urban,25.204745,55.259791,Cultural Center,April-June,6.3,51,No,6.2,465.9,4.5,6.9,24 Hours,7.8,404.1,6.1
POI_03883,Dubai Food Market,UAE,Urban,25.24474,55.224659,Food Market,July-September,4.3,110,No,5.2,6092.5,5.2,6.9,8:00 AM - 19:00 PM,6.8,488.6,4.8
POI_03884,Rome Museum,Italy,Historical,41.867482,12.449388,Museum,Winter Season,4.1,103,No,6.6,460.2,9.1,6.2,9:00 AM - 19:00 PM,6.7,101.03,4.8
POI_03885,Bali Adventure Park,Indonesia,Island,-8.381796,115.092784,Adventure Park,October-December,6.4,74,Yes,5.8,3213.9,5.2,4,6:00 AM - 18:00 PM,5.4,401.3,6.3
POI_03886,Bali Theme Park,Indonesia,Island,-8.298525,115.061124,Theme Park,Summer Season,5.4,102,No,8.6,2705.7,6.4,5.2,10:00 AM - 19:00 PM,8.7,396.82,5.5
POI_03887,Dubai Wildlife Sanctuary,UAE,Urban,25.206839,55.240971,Wildlife Sanctuary,October-December,6.2,107,Yes,6.9,296.6,3.9,7,10:00 AM - 17:00 PM,6.7,211.13,7.6
POI_03888,Bangkok Mountain Resort,Thailand,Urban,13.773353,100.461905,Mountain Resort,Winter Season,6.1,65,No,7,5355,9,6.8,24 Hours,6.8,456.98,6.6
POI_03889,Phuket Nature Park,Thailand,Coastal,7.866424,98.357979,Nature Park,Year-Round,5.7,25,Yes,6.5,737.8,5.5,5.8,24 Hours,5.6,328.22,6.5
POI_03890,Paris Beach Resort,France,Historical,48.891766,2.308484,Beach Resort,January-March,5.7,22,No,6,18677.2,4.9,8.8,24 Hours,6.9,225.61,6.4
POI_03891,Sydney Adventure Park,Australia,Coastal,-33.856742,151.167558,Adventure Park,April-June,5.8,47,No,6.4,6620.1,3.3,9,10:00 AM - 18:00 PM,9,422.31,9.1
POI_03892,Maldives Religious Site,Maldives,Island,3.218728,73.223662,Religious Site,October-December,4.7,104,Yes,5.9,808.6,5.8,5.2,10:00 AM - 20:00 PM,5.6,110.04,4.2
POI_03893,Rome Nature Park,Italy,Historical,41.88721,12.496742,Nature Park,Spring-Fall,4.4,81,Yes,5.1,2924.6,3.2,5.8,10:00 AM - 22:00 PM,6.8,499.36,6.4
POI_03894,Singapore Religious Site,Singapore,Urban,1.362141,103.826679,Religious Site,Spring-Fall,7.1,57,No,7.8,1351.5,6.7,6.9,7:00 AM - 22:00 PM,8.1,385.09,6.5
POI_03895,Rome Shopping District,Italy,Historical,41.942342,12.490862,Shopping District,January-March,5,89,Yes,4.9,1652.5,5.5,7,7:00 AM - 19:00 PM,6.1,476.1,6.8
POI_03896,Phuket Food Market,Thailand,Coastal,7.895268,98.44022,Food Market,July-September,5.7,57,Yes,4.1,1769.9,3.5,6,24 Hours,4.8,319.71,4.9
POI_03897,New York Archaeological Site,United States,Urban,40.76269,-74.054947,Archaeological Site,April-June,4.3,72,Yes,4.6,894.9,4.4,5.3,10:00 AM - 17:00 PM,5.4,275.15,6.5
POI_03898,Istanbul Museum,Turkey,Historical,41.053045,28.942957,Museum,Summer Season,5.1,105,Yes,6.5,10683.5,8.1,8.3,9:00 AM - 19:00 PM,6.2,328.55,5.7
POI_03899,Paris Beach Resort,France,Historical,48.902792,2.394566,Beach Resort,Year-Round,5.6,91,No,8.5,659.7,4.1,7.4,24 Hours,6.5,347.74,7
POI_03900,Maldives Food Market,Maldives,Island,3.178774,73.211937,Food Market,Winter Season,5.5,100,Yes,8.1,1468.7,6.2,6.7,24 Hours,6.3,299.45,7
POI_03901,Dubai Shopping District,UAE,Urban,25.208027,55.31817,Shopping District,October-December,8.6,83,No,9,73028,3.5,8.7,9:00 AM - 18:00 PM,6.6,349.27,6.7
POI_03902,Los Angeles Theme Park,United States,Urban,34.088195,-118.284572,Theme Park,January-March,3.5,90,Yes,6.5,3793,6.5,6.7,10:00 AM - 21:00 PM,5.3,301.78,6.1
POI_03903,Singapore Historical Monument,Singapore,Urban,1.341286,103.780648,Historical Monument,Year-Round,5.1,109,No,5,2077.2,5.9,5.4,7:00 AM - 19:00 PM,5.8,247.64,4.6
POI_03904,Sydney Shopping District,Australia,Coastal,-33.842789,151.176526,Shopping District,April-June,8.2,80,Yes,6.5,3729.8,5.9,4.6,9:00 AM - 20:00 PM,7.8,154.55,7.9
POI_03905,Sydney Botanical Garden,Australia,Coastal,-33.885203,151.218129,Botanical Garden,October-December,4.8,66,Yes,4.9,2601.8,6.2,4.2,24 Hours,4.5,143.09,3.7
POI_03906,Singapore Food Market,Singapore,Urban,1.355611,103.780132,Food Market,Spring-Fall,4.8,70,No,4.7,3215.1,3.6,3.7,10:00 AM - 18:00 PM,4.8,421.13,5.3
POI_03907,Bali Nature Park,Indonesia,Island,-8.318231,115.049652,Nature Park,Winter Season,9.3,50,Yes,7.3,2743.6,8.7,6.9,7:00 AM - 17:00 PM,6,279.3,8.8
POI_03908,Maldives Theme Park,Maldives,Island,3.159404,73.267888,Theme Park,Summer Season,6.2,56,No,7.2,2949.3,6.6,4.9,10:00 AM - 18:00 PM,5.6,372.79,5.7
POI_03909,Dubai Beach Resort,UAE,Urban,25.209101,55.241576,Beach Resort,April-June,5.2,15,No,5,11293.3,6.5,4.1,24 Hours,5.9,174.51,7.4
POI_03910,Bali Shopping District,Indonesia,Island,-8.305223,115.101375,Shopping District,October-December,6.3,43,Yes,5.4,356.7,6.3,3.8,24 Hours,5.3,383.58,6.7
POI_03911,Los Angeles Historical Monument,United States,Urban,34.076746,-118.195371,Historical Monument,Summer Season,3.2,37,No,3.8,4148.5,8.7,3.2,10:00 AM - 19:00 PM,5,444.07,5.1
POI_03912,Dubai Wildlife Sanctuary,UAE,Urban,25.236442,55.242697,Wildlife Sanctuary,January-March,3.6,117,Yes,5.2,1403.4,5.1,3.3,6:00 AM - 20:00 PM,5.2,348.22,5
POI_03913,London Beach Resort,United Kingdom,Historical,51.460379,-0.167641,Beach Resort,Spring-Fall,7.7,34,No,7.8,550.4,4.8,8.2,24 Hours,7.8,483.26,8.3
POI_03914,Singapore Theme Park,Singapore,Urban,1.380567,103.844722,Theme Park,January-March,7.3,75,No,6.5,3107.9,6.8,9,9:00 AM - 17:00 PM,5.6,483,8.7
POI_03915,Bangkok Food Market,Thailand,Urban,13.789102,100.503368,Food Market,Summer Season,8,79,No,9.5,950.7,8.7,5.6,10:00 AM - 21:00 PM,9.1,316.34,8.9
POI_03916,Sydney Wildlife Sanctuary,Australia,Coastal,-33.872042,151.17137,Wildlife Sanctuary,Spring-Fall,5.1,115,Yes,5,290.8,3.5,7.1,10:00 AM - 18:00 PM,5.6,112.87,6.1
POI_03917,Rome Botanical Garden,Italy,Historical,41.946684,12.469893,Botanical Garden,Winter Season,6.2,98,No,5.8,5263.5,6.9,3.9,24 Hours,7.1,266.51,5.8
POI_03918,Bali Shopping District,Indonesia,Island,-8.296132,115.117433,Shopping District,April-June,4.5,38,No,5.5,210.2,5.3,7.5,6:00 AM - 17:00 PM,8.6,269.6,7.2
POI_03919,Singapore Museum,Singapore,Urban,1.339939,103.85846,Museum,Summer Season,5.3,86,Yes,8.9,383.7,7.1,7.2,8:00 AM - 21:00 PM,6.9,453.08,6.1
POI_03920,Rome Archaeological Site,Italy,Historical,41.885661,12.464581,Archaeological Site,October-December,3.5,61,Yes,6.8,11745.9,6.1,4.5,10:00 AM - 19:00 PM,6.3,469.29,6
POI_03921,Phuket Beach Resort,Thailand,Coastal,7.838346,98.411083,Beach Resort,April-June,6.1,80,No,3.4,12185.2,6.2,4.5,24 Hours,5,381.26,6.1
POI_03922,Maldives Art Gallery,Maldives,Island,3.155792,73.178061,Art Gallery,Year-Round,4.9,74,Yes,4.6,4424.3,3.8,6.2,8:00 AM - 22:00 PM,5.8,73.83,5.7
POI_03923,Dubai Beach Resort,UAE,Urban,25.201247,55.227333,Beach Resort,October-December,5.1,88,No,4.5,1783,5.2,3.6,24 Hours,4.4,458.95,6.6
POI_03924,Rome Adventure Park,Italy,Historical,41.868239,12.458196,Adventure Park,Summer Season,9.6,93,Yes,5.2,3248.7,8.5,5.5,7:00 AM - 20:00 PM,9.2,186.43,7.7
POI_03925,Barcelona Theme Park,Spain,Coastal,41.428481,2.174241,Theme Park,Winter Season,6.4,98,No,6.3,286.7,6.5,6.2,9:00 AM - 21:00 PM,5.8,242.28,5.2
POI_03926,Phuket Theme Park,Thailand,Coastal,7.838047,98.411273,Theme Park,October-December,5.7,105,Yes,8,1576.1,5.7,8.2,8:00 AM - 20:00 PM,6.1,321.72,7.7
POI_03927,Phuket Nature Park,Thailand,Coastal,7.880114,98.378234,Nature Park,January-March,3.9,62,No,3.8,5173,4.2,3.1,9:00 AM - 21:00 PM,5.8,309.83,3.7
POI_03928,Bali Adventure Park,Indonesia,Island,-8.310708,115.116406,Adventure Park,Winter Season,5.6,87,No,6.3,4663.8,9.4,5.3,24 Hours,5.3,51.45,7.4
POI_03929,Paris Food Market,France,Historical,48.867112,2.377737,Food Market,July-September,8,62,No,9.6,6860.8,4.3,9.2,9:00 AM - 20:00 PM,8.9,200.13,9
POI_03930,Barcelona Food Market,Spain,Coastal,41.370418,2.196496,Food Market,Summer Season,5,80,No,6.1,682.3,7.4,4.5,10:00 AM - 21:00 PM,8.2,437.76,6.1
POI_03931,Maldives Food Market,Maldives,Island,3.25011,73.170776,Food Market,July-September,6.8,56,Yes,4.6,3412.8,5.2,5.3,9:00 AM - 20:00 PM,5,309.02,6
POI_03932,Bangkok Religious Site,Thailand,Urban,13.777718,100.458726,Religious Site,Winter Season,5.9,85,Yes,5,11399.6,7.7,5.2,24 Hours,6.6,461.11,6.8
POI_03933,Singapore Art Gallery,Singapore,Urban,1.335334,103.843736,Art Gallery,October-December,8,45,No,4.6,3479.6,4.6,5.2,9:00 AM - 17:00 PM,7.1,187.59,6.1
POI_03934,Tokyo Scenic Viewpoint,Japan,Urban,35.636547,139.609232,Scenic Viewpoint,October-December,8.7,35,No,8.7,3769.9,4.4,8.5,7:00 AM - 22:00 PM,5.5,90.76,7
POI_03935,Sydney Mountain Resort,Australia,Coastal,-33.840063,151.189701,Mountain Resort,July-September,4.3,98,No,6.8,3294.6,5.7,5,24 Hours,4.4,467.64,6.7
POI_03936,Bali Historical Monument,Indonesia,Island,-8.300616,115.075158,Historical Monument,Spring-Fall,4.2,68,No,7.5,626,6.9,7,9:00 AM - 19:00 PM,5.7,213.37,5.5
POI_03937,New York Theme Park,United States,Urban,40.680291,-73.986025,Theme Park,Winter Season,5.1,97,No,5.7,6858.3,6.1,5.2,9:00 AM - 20:00 PM,7,407.89,5.2
POI_03938,Dubai Art Gallery,UAE,Urban,25.157954,55.262757,Art Gallery,January-March,5.7,90,No,6.4,6426.8,4.4,7.5,24 Hours,5.4,68.03,5.2
POI_03939,London Food Market,United Kingdom,Historical,51.46077,-0.147525,Food Market,October-December,6.3,16,No,6.6,20280,4.8,5.9,24 Hours,5.1,347.08,5.3
POI_03940,Los Angeles Nature Park,United States,Urban,34.06939,-118.216547,Nature Park,Year-Round,3.3,112,No,3.7,4198,6.2,4.8,8:00 AM - 18:00 PM,4.6,393.59,6.1
POI_03941,Istanbul Food Market,Turkey,Historical,41.022141,29.019325,Food Market,April-June,6.5,85,No,6.5,21281.5,4,4.8,8:00 AM - 17:00 PM,5.4,297.6,5.7
POI_03942,Paris Cultural Center,France,Historical,48.817035,2.372514,Cultural Center,Year-Round,5.8,100,Yes,9.1,2359.7,3.3,9.4,24 Hours,7.7,256.05,8.1
POI_03943,Istanbul Nature Park,Turkey,Historical,41.000156,28.974239,Nature Park,Year-Round,8.4,35,No,6.3,28281.6,5.2,9.3,24 Hours,8.3,93.69,9.3
POI_03944,Rome Archaeological Site,Italy,Historical,41.914808,12.538014,Archaeological Site,October-December,6.3,106,No,4.6,49646.9,3,5.5,24 Hours,5.7,171.61,6.4
POI_03945,Sydney Adventure Park,Australia,Coastal,-33.852469,151.180147,Adventure Park,October-December,7.2,84,Yes,4.4,7733.7,5.1,4.2,9:00 AM - 21:00 PM,7.3,85.74,5.5
POI_03946,Istanbul Scenic Viewpoint,Turkey,Historical,41.043997,28.946016,Scenic Viewpoint,January-March,6.5,84,No,4.3,487.2,4.2,6.2,9:00 AM - 19:00 PM,5.5,474.81,7.6
POI_03947,Bali Theme Park,Indonesia,Island,-8.371257,115.098641,Theme Park,April-June,4.6,54,Yes,5.2,12165.6,6.7,8.4,10:00 AM - 17:00 PM,8.4,320.42,6.2
POI_03948,Sydney Beach Resort,Australia,Coastal,-33.917188,151.236475,Beach Resort,Spring-Fall,6.6,60,Yes,6.1,3561.8,4,6.1,24 Hours,5.6,176.11,5.7
POI_03949,Bangkok Shopping District,Thailand,Urban,13.787082,100.457127,Shopping District,January-March,6.5,53,No,6.4,1350.2,4.5,5.2,10:00 AM - 17:00 PM,6.2,67.93,7.3
POI_03950,New York Cultural Center,United States,Urban,40.708802,-73.968585,Cultural Center,January-March,5.3,64,No,3.7,960.1,3.3,4.1,24 Hours,5.8,338.27,4.9
POI_03951,Bali Food Market,Indonesia,Island,-8.338734,115.136645,Food Market,Year-Round,8.7,26,Yes,5.2,377,6.8,5.2,24 Hours,5.9,269.44,7.8
POI_03952,Phuket Scenic Viewpoint,Thailand,Coastal,7.833217,98.349957,Scenic Viewpoint,Year-Round,5.1,30,Yes,5.8,660.2,7,4.5,8:00 AM - 17:00 PM,5.1,166.96,5.4
POI_03953,London Art Gallery,United Kingdom,Historical,51.553142,-0.136921,Art Gallery,October-December,6.9,25,No,4.9,3337.3,3,8.1,8:00 AM - 20:00 PM,6.1,341.73,6.2
POI_03954,Paris Beach Resort,France,Historical,48.807132,2.307913,Beach Resort,July-September,5.7,91,Yes,4.1,1610,4.2,4.2,24 Hours,5.2,437.06,5
POI_03955,Istanbul Botanical Garden,Turkey,Historical,40.958765,28.978832,Botanical Garden,Year-Round,4.5,57,No,5.3,14936.9,3.7,6.1,10:00 AM - 21:00 PM,5.7,208.3,5.5
POI_03956,Dubai Scenic Viewpoint,UAE,Urban,25.16904,55.268109,Scenic Viewpoint,Spring-Fall,9.1,24,No,7,388.8,5,8.2,24 Hours,8.8,422.82,8.1
POI_03957,Los Angeles Food Market,United States,Urban,34.005505,-118.270766,Food Market,October-December,6,93,Yes,3.5,3026.8,5.9,4.1,9:00 AM - 20:00 PM,4.6,289.24,5.2
