POI_ID,Company_ID,Company_Name,HQ_Country,Service_Type,FY_Year,Total_Customers_To_POI,Active_Tourists,Avg_Customer_Rating,Revenue(USD),Marketing_Expenditure_USD,Avg_Booking_Value,Destinations_Preference_Index,Tech_Adaptability_index,Digital_Channel_Share,Customer_Retention,Avg_Trip_Cost_USD,Commission,CSR_Focus_index,Reviews,Booking_Platforms
POI_03820,COMP_0005,Accor Hotels,United Kingdom,Travel Agency,2023,3439275,2990763,7.9,124354.5,29617.71,7.6,4.5,6.6,0.75,0.68,503.98,153972.21,6.7,Amazing experience with exceptional service and beautiful facilities,Direct Website
POI_03821,COMP_0030,Insight Vacations,UAE,Travel Agency,2021,2307968,1979911,8.1,252440.15,45759.03,7,5,5.2,0.37,0.71,313.76,298199.18,7.3,Perfect destination for families with children,TripAdvisor
POI_03822,COMP_0028,Trafalgar Tours,Italy,Hotel Chain,2024,5356768,4568386,8.1,171690.65,25479.64,3.1,5.2,5.4,0.52,0.71,1334.1,197170.29,5.5,Professional service and attention to detail,Expedia
POI_03823,COMP_0006,Wyndham Hotels,UAE,Hotel Chain,2020,34353887,28814988,9.1,432902.46,90721,8.3,4.9,6.3,0.85,0.82,509.7,523623.46,5.8,Good value for money with comfortable accommodations,Booking.com
POI_03824,COMP_0006,Wyndham Hotels,Japan,Resort,2020,14860946,11916459,6.9,52951.88,11828.77,3.3,6.5,4,0.63,0.55,615.39,64780.65,6.3,Amazing experience with exceptional service and beautiful facilities,Booking.com
POI_03825,COMP_0023,Norwegian Cruise Line,Italy,Cruise Line,2023,4899476,3609179,6.9,402492.56,95540,3.4,6.5,5.1,0.94,0.43,2291.31,498032.56,3.5,Would definitely return for another visit soon,Direct Website
POI_03826,COMP_0004,Hyatt Hotels,France,Hotel Chain,2024,25004058,18294426,9.9,80375.02,13810.56,4.3,9,6.7,0.72,0.89,291.58,94185.58,8.3,Relaxing environment with modern amenities available,TripAdvisor
POI_03827,COMP_0030,Insight Vacations,United States,Cruise Line,2023,8145732,7005454,6.9,460972.94,106899.79,6.2,6.8,4,0.84,0.59,374.81,567872.73,4.4,Good value for money with comfortable accommodations,Booking.com
POI_03828,COMP_0018,Thomas Cook,United Kingdom,Tour Operator,2021,1145605,855283,8.5,353237.99,37952.81,7.2,4.3,6.2,0.9,0.69,299,391190.8,6.9,Beautiful setting with convenient location access,Direct Website
POI_03829,COMP_0026,Celebrity Cruises,United Kingdom,Tour Operator,2020,1997152,1579395,7.3,157931.26,28005.72,5,4.1,4.3,0.88,0.56,403.72,185936.98,4.9,Facility could use some updates and maintenance,TripAdvisor
POI_03830,COMP_0010,Minor Hotels,Singapore,Resort,2020,78323,57171,7.4,373440.99,89733.46,3,5.1,5.1,0.92,0.45,2308.71,463174.45,7.4,Best vacation spot we have visited recently,TripAdvisor
POI_03831,COMP_0025,Disney Cruise Line,France,Cruise Line,2022,750079,548975,7,245660.92,31878.09,6.7,5,6.7,0.44,0.59,1519.08,277539.01,5.8,Would definitely return for another visit soon,TripAdvisor
POI_03832,COMP_0021,Carnival Corporation,UAE,Resort,2022,1753667,1300545,9.9,342665.26,38807.61,5.5,8,7.5,0.74,0.82,961.26,381472.87,5.6,Unforgettable experience with lasting memories,Direct Website
POI_03833,COMP_0028,Trafalgar Tours,Turkey,Tour Operator,2020,1014666,712740,7.3,90644.61,18790.47,5.6,6.3,5.5,0.3,0.61,1530.33,109435.08,6.6,Great location but slightly crowded during peak season,Booking.com
POI_03834,COMP_0007,Choice Hotels,Australia,Hotel Chain,2023,3258579,2727648,8.5,127819.44,20518.6,6.4,6.8,5,0.51,0.8,566.4,148338.04,6.1,Outstanding service exceeded our expectations completely,Expedia
POI_03835,COMP_0001,Marriott International,Singapore,Tour Operator,2022,1962845,1608898,7.1,282022.57,54896.33,2.3,4.9,4.9,0.99,0.63,638.92,336918.9,6.6,Best vacation spot we have visited recently,Direct Website
POI_03836,COMP_0015,Airbnb Inc,United Kingdom,Tour Operator,2020,5410072,4731868,8.9,246549.72,58843.76,2.8,8,7.2,0.67,0.73,481.7,305393.48,8.4,Great location but slightly crowded during peak season,Direct Website
POI_03837,COMP_0014,Booking Holdings,Indonesia,Cruise Line,2023,6663811,5129185,9.3,106850.39,13401.81,5.8,6.7,4.8,0.84,0.83,221.07,120252.2,7.1,Highly recommended for first-time visitors,Booking.com
POI_03838,COMP_0003,IHG Hotels,France,Cruise Line,2022,722223,521591,9.5,365017.29,39664.5,4.5,9.3,7.2,0.66,0.74,779.22,404681.79,5.3,Unforgettable experience with lasting memories,Booking.com
POI_03839,COMP_0023,Norwegian Cruise Line,United Kingdom,Resort,2022,3005662,2435396,7.8,198597.75,46826.03,3.2,7.6,6.7,0.56,0.55,1301.12,245423.78,4.8,Amazing experience with exceptional service and beautiful facilities,Direct Website
POI_03840,COMP_0018,Thomas Cook,Singapore,Hotel Chain,2023,2890918,2222980,6.6,157843.13,23967.39,3.2,5.2,5.3,0.34,0.43,149.23,181810.52,4,Relaxing environment with modern amenities available,TripAdvisor
POI_03841,COMP_0009,Radisson Hotel Group,United States,Travel Agency,2023,6139811,5106163,9.2,336809.69,74386.85,7.9,7.4,5.5,0.53,0.81,1114.64,411196.54,6.6,Great location but slightly crowded during peak season,TripAdvisor
POI_03842,COMP_0020,Intrepid Travel,France,Tour Operator,2024,323483,256127,6.1,110431.81,21831.4,4.3,3.6,4.6,0.78,0.44,745.52,132263.21,5.2,Breathtaking views and stunning natural scenery,Direct Website
POI_03843,COMP_0014,Booking Holdings,Italy,Resort,2022,2862265,2525935,6.9,63131.37,12359.88,2.9,5.3,4.8,0.98,0.61,242.88,75491.25,6.1,Professional service and attention to detail,Expedia
POI_03844,COMP_0013,Expedia Group,Italy,Travel Agency,2024,13641595,11287141,7.5,257743.85,61579.76,6.6,4.2,7.2,0.32,0.47,1779.56,319323.61,6.9,Relaxing environment with modern amenities available,Direct Website
POI_03845,COMP_0006,Wyndham Hotels,United States,Travel Agency,2023,260008121,224209111,7,200634.77,40016.34,4.4,6.5,5.1,0.77,0.43,1391.98,240651.11,4,Amazing experience with exceptional service and beautiful facilities,TripAdvisor
POI_03846,COMP_0008,Best Western,Italy,Cruise Line,2024,736179,628073,8.4,468291.82,108689.4,6.1,7.8,6.4,0.59,0.61,127.85,576981.22,4.2,Professional service and attention to detail,TripAdvisor
POI_03847,COMP_0029,Contiki Holidays,Indonesia,Travel Agency,2020,1327417,1170443,8,270094.38,44646.69,5.3,7.2,6,0.73,0.65,1646.76,314741.07,4.1,Exceeded expectations in every possible way,TripAdvisor
POI_03848,COMP_0022,Royal Caribbean,Indonesia,Cruise Line,2024,1485884,1193284,8.1,387322.23,53490.4,3.2,8,4.2,0.64,0.55,2224.76,440812.63,4.3,Excellent staff and well-maintained property throughout,Airbnb
POI_03849,COMP_0001,Marriott International,Singapore,Travel Agency,2023,2142292,1840061,8,477156.57,75570.63,2.7,4,7.4,0.96,0.5,1857.57,552727.2,5.1,Perfect destination for families with children,Airbnb
POI_03850,COMP_0015,Airbnb Inc,United Kingdom,Travel Agency,2023,554541,450826,6,331692.35,60611.73,5,5.4,5.7,0.46,0.52,1370.78,392304.08,5.5,Outstanding service exceeded our expectations completely,Booking.com
POI_03851,COMP_0023,Norwegian Cruise Line,Turkey,Resort,2021,11553671,8540354,8.4,157963.84,16495.32,5.1,6,7.3,0.77,0.64,284,174459.16,6.9,Amazing experience with exceptional service and beautiful facilities,Booking.com
POI_03852,COMP_0005,Accor Hotels,United States,Tour Operator,2023,559309,426085,8.8,454121.03,56122.55,8.4,7.1,5.4,0.31,0.75,520.96,510243.58,7.5,Lovely place with authentic local experiences,TripAdvisor
POI_03853,COMP_0018,Thomas Cook,UAE,Cruise Line,2020,2491968,1979664,9.3,344631.94,65597.89,4.7,5.8,8.1,0.49,0.76,685.92,410229.83,8.6,Unforgettable experience with lasting memories,Booking.com
POI_03854,COMP_0018,Thomas Cook,France,Travel Agency,2022,296253,224270,7.1,435548.13,55616.66,4.8,6.4,6.7,0.81,0.55,989.44,491164.79,7,Peaceful atmosphere perfect for relaxation and unwinding,Booking.com
POI_03855,COMP_0026,Celebrity Cruises,Spain,Tour Operator,2022,3072350,2620153,6.6,257563.86,62338.91,3.9,5.6,3.7,0.98,0.6,2901.4,319902.77,4.6,Lovely place with authentic local experiences,Airbnb
POI_03856,COMP_0004,Hyatt Hotels,Spain,Cruise Line,2023,4241351,3025497,9.9,220164.96,44733.03,5.3,7.4,5.4,0.4,0.93,2849.84,264897.99,8.6,Unforgettable experience with lasting memories,Booking.com
POI_03857,COMP_0022,Royal Caribbean,Australia,Resort,2023,201525,145035,6.7,60873.47,9585.61,4.7,6.5,3.8,0.65,0.56,738.24,70459.08,5,Unforgettable experience with lasting memories,Direct Website
POI_03858,COMP_0020,Intrepid Travel,UAE,Hotel Chain,2020,3231340,2370791,8.2,380438.18,84981.93,7.1,4.9,5.9,0.97,0.67,1056.54,465420.11,6.1,Professional service and attention to detail,TripAdvisor
POI_03859,COMP_0005,Accor Hotels,Thailand,Hotel Chain,2024,6101764,4855199,8.6,412112.54,96296.8,7.2,7.5,7.3,0.78,0.67,1446.9,508409.34,8.3,Best vacation spot we have visited recently,Direct Website
POI_03860,COMP_0005,Accor Hotels,United States,Tour Operator,2021,1512187,1261735,8.5,278249.08,51928.76,3.5,4.6,7.7,0.7,0.55,1235.04,330177.84,6,Perfect destination for families with children,Expedia
POI_03861,COMP_0020,Intrepid Travel,Spain,Tour Operator,2024,2210802,1630669,6.9,498555.81,76732.23,2.6,5,4.1,0.48,0.56,706.11,575288.04,4.8,Best vacation spot we have visited recently,Booking.com
POI_03862,COMP_0015,Airbnb Inc,France,Tour Operator,2022,18501990,15095030,8.1,272416.82,39142.8,7.9,7.1,5,0.61,0.61,1440.2,311559.62,4.4,Highly recommended for first-time visitors,Expedia
POI_03863,COMP_0004,Hyatt Hotels,Italy,Tour Operator,2022,17788919,14039117,6.6,242471.07,37712.41,4.6,6.6,5.8,0.98,0.56,1204.96,280183.48,4.2,Beautiful setting with convenient location access,Direct Website
POI_03864,COMP_0027,Abercrombie & Kent,France,Tour Operator,2023,874065,703617,9.8,144831.77,32409.27,8.3,8.5,6.7,0.67,0.59,2053.12,177241.04,7.5,Lovely place with authentic local experiences,Expedia
POI_03865,COMP_0001,Marriott International,Turkey,Resort,2021,530684,446121,8.9,424476.11,92411.3,8.8,6.3,8.5,0.71,0.8,2534.24,516887.41,5.4,Beautiful setting with convenient location access,Direct Website
POI_03866,COMP_0027,Abercrombie & Kent,France,Travel Agency,2020,24950965,18961260,7.2,140773.25,29856.29,3.9,4.7,4.6,0.79,0.6,1168.12,170629.54,4.3,Great location but slightly crowded during peak season,Booking.com
POI_03867,COMP_0021,Carnival Corporation,United States,Resort,2022,305175,226317,7.5,181448.8,44870.71,3.1,5.2,6.7,0.42,0.48,782.36,226319.51,3.9,Would definitely return for another visit soon,Airbnb
POI_03868,COMP_0002,Hilton Worldwide,Spain,Resort,2021,3192022,2864117,6.8,484387.82,68884.69,2.2,5.8,4.7,0.93,0.63,510.04,553272.51,4.7,Peaceful atmosphere perfect for relaxation and unwinding,Airbnb
POI_03869,COMP_0028,Trafalgar Tours,Spain,Resort,2024,1398437,992834,9.9,393250.4,79896.55,6.8,6.7,7.1,0.63,0.77,2350.96,473146.95,8.2,Perfect destination for families with children,TripAdvisor
POI_03870,COMP_0020,Intrepid Travel,Singapore,Tour Operator,2020,6226864,4432018,7.6,264984.42,63184.46,4.8,6.3,6.3,0.97,0.56,1443.02,328168.88,6.2,Great location but slightly crowded during peak season,Booking.com
POI_03871,COMP_0016,TripAdvisor,Italy,Travel Agency,2021,669646,578277,8.2,479765.42,117110.07,3.1,6.3,6.1,0.89,0.57,1570.05,596875.49,5.8,Perfect destination for families with children,Airbnb
POI_03872,COMP_0023,Norwegian Cruise Line,Spain,Resort,2020,2232956,1566434,6.3,192346.44,22998.67,3.7,5.2,4.6,0.35,0.42,1373.37,215345.11,3.7,Peaceful atmosphere perfect for relaxation and unwinding,Direct Website
POI_03873,COMP_0003,IHG Hotels,United States,Travel Agency,2022,1383215,990916,9.2,135737.16,28969.16,4.2,8.1,6.3,0.72,0.86,834.84,164706.32,7.9,Amazing experience with exceptional service and beautiful facilities,Direct Website
POI_03874,COMP_0003,IHG Hotels,France,Tour Operator,2024,4476193,3227182,6.4,101998.3,18885.99,3,5.2,6,0.99,0.55,294.39,120884.29,3.7,Great location but slightly crowded during peak season,Booking.com
POI_03875,COMP_0004,Hyatt Hotels,Turkey,Tour Operator,2020,13011404,10344902,9.6,336775.66,71265.68,9.2,8.3,7,0.53,0.61,655.59,408041.34,8.7,Relaxing environment with modern amenities available,Expedia
POI_03876,COMP_0028,Trafalgar Tours,Spain,Hotel Chain,2020,3814754,3208978,6.3,498365.19,98310.92,3.9,3.7,6.2,0.85,0.51,834.08,596676.11,5.4,Clean and comfortable with friendly staff members,Expedia
POI_03877,COMP_0014,Booking Holdings,United Kingdom,Hotel Chain,2022,11490795,9286116,8.7,263735.11,56496.89,4.3,6.3,6.2,0.5,0.76,486.2,320232,6.1,Facility could use some updates and maintenance,Direct Website
POI_03878,COMP_0002,Hilton Worldwide,Turkey,Resort,2021,15380620,12924970,7.8,121769.43,13035.25,4.5,5.3,4.2,0.71,0.66,596.94,134804.68,6.2,Great location but slightly crowded during peak season,Booking.com
POI_03879,COMP_0015,Airbnb Inc,United Kingdom,Cruise Line,2024,5670060,4052371,7.7,90636.92,12064.65,7.1,6.4,7.2,0.41,0.71,2938.8,102701.57,7.5,Clean and comfortable with friendly staff members,Booking.com
POI_03880,COMP_0001,Marriott International,Spain,Tour Operator,2020,697542,536788,9.7,109606.61,25228,3.3,7.9,7.6,0.97,0.88,1053.08,134834.61,7.3,Lovely place with authentic local experiences,TripAdvisor
POI_03881,COMP_0026,Celebrity Cruises,Thailand,Travel Agency,2022,888426,692913,8.2,114060.82,27496.5,3.9,7.7,4.9,0.66,0.72,2692.36,141557.32,7.6,Unforgettable experience with lasting memories,Expedia
POI_03882,COMP_0026,Celebrity Cruises,Indonesia,Resort,2024,1339917,960463,6,398592.22,75793.2,5.8,4.3,3.9,0.42,0.39,398.88,474385.42,4.8,Lovely place with authentic local experiences,Direct Website
POI_03883,COMP_0014,Booking Holdings,Turkey,Travel Agency,2024,1869538,1618321,9.3,133502.93,31031.01,6.1,8.5,6.8,0.44,0.71,430.42,164533.94,5.7,Breathtaking views and stunning natural scenery,Direct Website
POI_03884,COMP_0012,Melia Hotels,UAE,Travel Agency,2022,1321575,1188233,6.5,172941.72,24090.14,4.6,5.2,6,0.67,0.44,2514,197031.86,4.6,Highly recommended for first-time visitors,Direct Website
POI_03885,COMP_0025,Disney Cruise Line,United Kingdom,Cruise Line,2020,240825,215683,7.3,406239.5,93773.62,5.7,7.2,4.7,0.87,0.61,645.78,500013.12,4.6,Relaxing environment with modern amenities available,TripAdvisor
POI_03886,COMP_0030,Insight Vacations,UAE,Cruise Line,2021,7647085,5756495,8.5,113575.72,20662.06,7,6.8,5.2,0.97,0.66,1871.72,134237.78,7.6,Unforgettable experience with lasting memories,TripAdvisor
POI_03887,COMP_0003,IHG Hotels,Japan,Hotel Chain,2020,695694,601104,6.1,202484.66,42355.49,3.8,4.8,5.9,0.83,0.38,126.75,244840.15,3.6,Highly recommended for first-time visitors,Airbnb
POI_03888,COMP_0002,Hilton Worldwide,UAE,Tour Operator,2024,537403,418516,7,381630.33,66285.64,5,6.6,6.9,0.72,0.54,1702.86,447915.97,5.9,Relaxing environment with modern amenities available,Direct Website
POI_03889,COMP_0008,Best Western,Indonesia,Resort,2020,2545927,2174376,10,443619.96,93137.94,4.3,7.2,8.5,0.72,0.79,1879.23,536757.9,7.2,Disappointing considering the price point charged,Airbnb
POI_03890,COMP_0007,Choice Hotels,United States,Tour Operator,2023,822640,583176,6.6,368696.19,72626.44,3.8,4.7,6.1,0.43,0.54,2292.21,441322.63,3.9,Highly recommended for first-time visitors,TripAdvisor
POI_03891,COMP_0025,Disney Cruise Line,Japan,Tour Operator,2021,3140107,2529897,7.2,325132.19,73043.92,6.6,3.8,5,0.89,0.44,382.28,398176.11,5.9,Would definitely return for another visit soon,TripAdvisor
POI_03892,COMP_0002,Hilton Worldwide,United States,Tour Operator,2024,6625519,5043545,7.9,131081.99,25514.22,7.8,4.4,4.6,0.99,0.72,205.69,156596.21,6.7,Would definitely return for another visit soon,Booking.com
POI_03893,COMP_0024,MSC Cruises,United States,Cruise Line,2021,2396884,2059423,7.6,406059.98,44485.32,5.7,4.1,7.2,0.67,0.59,318.57,450545.3,7.3,Best vacation spot we have visited recently,TripAdvisor
POI_03894,COMP_0008,Best Western,Australia,Tour Operator,2022,2216797,1645655,7.4,187087.34,29420.74,5,6.5,5.1,0.59,0.46,2865.72,216508.08,4.4,Professional service and attention to detail,TripAdvisor
POI_03895,COMP_0007,Choice Hotels,Italy,Tour Operator,2021,12937334,11333539,7.8,264206.35,45030.09,4,7.3,5.7,0.84,0.69,1644.69,309236.44,5.1,Clean and comfortable with friendly staff members,Expedia
POI_03896,COMP_0013,Expedia Group,United States,Tour Operator,2023,286464,231930,7.2,82636,16396.25,2.3,7,5.9,0.61,0.45,337.26,99032.25,5.9,Peaceful atmosphere perfect for relaxation and unwinding,TripAdvisor
POI_03897,COMP_0002,Hilton Worldwide,Singapore,Tour Operator,2020,513423,384803,7.6,199761.06,40761.63,4.5,4.8,4.1,0.53,0.64,1548.66,240522.69,6,Disappointing considering the price point charged,Direct Website
POI_03898,COMP_0030,Insight Vacations,Thailand,Hotel Chain,2023,4293504,3818030,7.6,192517.89,47596.59,4.9,5.7,6.7,0.83,0.59,1573.1,240114.48,4,Beautiful setting with convenient location access,Direct Website
POI_03899,COMP_0020,Intrepid Travel,Singapore,Tour Operator,2020,490969,376506,9.5,389020.18,85398.52,4.5,9.4,7.4,0.83,0.81,2197.11,474418.7,8.3,Beautiful setting with convenient location access,Direct Website
POI_03900,COMP_0006,Wyndham Hotels,Japan,Travel Agency,2021,622927,547256,9.8,265121.65,59186.37,3.6,5.5,5.7,0.4,0.62,1594.28,324308.02,5.5,Amazing experience with exceptional service and beautiful facilities,TripAdvisor
POI_03901,COMP_0002,Hilton Worldwide,Italy,Tour Operator,2022,418121,373027,6.5,236319.97,34086.62,5.9,6.1,6.1,0.41,0.57,747.79,270406.59,5.6,Good value for money with comfortable accommodations,Booking.com
POI_03902,COMP_0016,TripAdvisor,Indonesia,Tour Operator,2020,1078777,790516,7,56285.8,5679.87,4.4,5.8,4,0.48,0.66,2295.48,61965.67,6.3,Relaxing environment with modern amenities available,Booking.com
POI_03903,COMP_0029,Contiki Holidays,Japan,Hotel Chain,2020,110359398,78847058,6.6,136976.17,18343.05,5.8,4.8,6.6,0.46,0.55,1421.7,155319.22,6,Good value for money with comfortable accommodations,Direct Website
POI_03904,COMP_0025,Disney Cruise Line,Italy,Cruise Line,2020,1969032,1614209,8.7,336763.15,38586.57,2.7,6.1,5.7,0.9,0.76,541.37,375349.72,6.2,Relaxing environment with modern amenities available,Booking.com
POI_03905,COMP_0005,Accor Hotels,Singapore,Tour Operator,2023,186727,134073,8.9,333641.86,70844.97,4.7,8.8,6.6,0.63,0.73,348.86,404486.83,6.6,Outstanding service exceeded our expectations completely,Booking.com
POI_03906,COMP_0022,Royal Caribbean,Australia,Resort,2021,6066248,4327249,9.7,56591.84,9982.63,9,7.9,9.5,0.6,0.72,399.94,66574.47,6.5,Amazing experience with exceptional service and beautiful facilities,Direct Website
POI_03907,COMP_0023,Norwegian Cruise Line,Turkey,Tour Operator,2021,1283237,931368,9.4,326922.99,57408.15,6.3,8.5,5.9,0.89,0.75,2117.94,384331.14,6.3,Clean and comfortable with friendly staff members,Airbnb
POI_03908,COMP_0023,Norwegian Cruise Line,United Kingdom,Resort,2020,1280765,919097,7.1,278556.47,62704.65,3.3,4.5,3.8,0.38,0.49,686.88,341261.12,6,Excellent staff and well-maintained property throughout,Expedia
POI_03909,COMP_0006,Wyndham Hotels,Spain,Tour Operator,2024,2808985,2180611,8.4,492049.97,107179.33,6.6,6.2,6,0.77,0.59,1167.6,599229.3,8,Beautiful setting with convenient location access,Booking.com
POI_03910,COMP_0001,Marriott International,UAE,Cruise Line,2020,7965339,6468553,8.1,205862.56,23609.14,4.9,7.6,4.2,0.59,0.58,326.43,229471.7,6.9,Excellent staff and well-maintained property throughout,Airbnb
POI_03911,COMP_0004,Hyatt Hotels,Singapore,Resort,2021,1043933,868968,9.9,93863.01,11756.03,8.4,9.2,6.5,0.67,0.82,2404.88,105619.04,8.1,Beautiful setting with convenient location access,TripAdvisor
POI_03912,COMP_0009,Radisson Hotel Group,Spain,Travel Agency,2022,459275,360718,8.9,310334.37,48225.5,5.5,6.1,7.1,0.53,0.73,2521.52,358559.87,5.4,Great location but slightly crowded during peak season,Direct Website
POI_03913,COMP_0010,Minor Hotels,France,Cruise Line,2020,619748,504924,6.1,217494.53,31263.66,4.7,5,3.7,0.64,0.41,243.1,248758.19,4.6,Disappointing considering the price point charged,Expedia
POI_03914,COMP_0028,Trafalgar Tours,UAE,Cruise Line,2024,24989800,19594277,6.3,333311.44,72679.73,5.5,5.8,3.8,0.59,0.54,2095.65,405991.17,4.7,Professional service and attention to detail,Booking.com
POI_03915,COMP_0030,Insight Vacations,Singapore,Travel Agency,2022,526708,391088,6.5,138714.82,18356.61,4.5,6,3.7,0.84,0.42,741.86,157071.43,3.9,Amazing experience with exceptional service and beautiful facilities,Expedia
