POI_ID,Common_Travel_Partner,Total_Visitors,Dominant_Age_Group,Origin_Country,Average_Sentiment_Score,Average_Rating,Reviews,Avg_spend_per_head,Accesebility_index,Travel_mode,time_spent,Overall_experience,  
POI_03999,Friends,6,36-45,Japan,6.3,6.3,Peaceful and relaxing atmosphere,451.95,5,Train,96 hours,5.8,
POI_04000,Couple,2,46-55,Australia,6.4,6.1,Good value for money,196.89,5.3,Flight,30 mins,6.5,
POI_04001,Solo,1,26-35,Australia,10,9.3,Could be better maintained,676.24,8.5,Flight,120 hours,8.7,
POI_04002,Friends,7,36-45,Australia,7.2,7,Beautiful location but crowded,275.39,5.1,Bus,240 mins,7.2,
POI_04003,Couple,2,26-35,Canada,6.9,6.8,Unforgettable memories created,536.1,4.4,Car,240 mins,7,
POI_04004,Family,3,56-65,United Kingdom,8.7,9.4,Unforgettable memories created,721.97,8.6,Train,60 mins,10,
POI_04005,Couple,2,18-25,Germany,8.8,8.6,Peaceful and relaxing atmosphere,544.94,6.7,Bus,240 mins,8.1,
POI_04006,Couple,2,26-35,Japan,6.4,6.3,Unforgettable memories created,277.36,4.2,Car,240 mins,6.1,
POI_04007,Couple,2,26-35,Germany,7.3,7.9,Amazing experience with great service,675.19,6.2,Train,48 hours,8.3,
POI_04008,Solo,1,26-35,Canada,5.8,6.4,Could be better maintained,174.47,6.4,Train,120 hours,6.6,
POI_04009,Couple,2,46-55,United States,6.8,6.6,Highly recommended destination,343.22,6.1,Car,60 mins,7.2,
POI_04010,Family,5,56-65,Australia,7.5,8.1,Perfect for families,595.83,6.3,Bus,90 mins,8.3,
POI_04011,Family,5,56-65,China,6.7,6.9,Unforgettable memories created,766.95,6,Cruise,240 mins,6.8,
POI_04012,Solo,1,18-25,France,9,8.3,Good value for money,292.27,5.7,Train,120 hours,7.5,
POI_04013,Friends,6,26-35,Germany,7,7.6,Amazing experience with great service,752.39,4,Car,30 mins,8,
POI_04014,Friends,6,18-25,United Kingdom,10,9.8,Unforgettable memories created,476.48,7.4,Cruise,240 mins,10,
POI_04015,Solo,1,65+,Australia,6.7,6.2,Unforgettable memories created,136.59,4.5,Train,240 mins,6.8,
POI_04016,Couple,2,56-65,China,9.9,9.1,Good value for money,265.02,6.8,Bus,30 mins,9.9,
POI_04017,Couple,2,46-55,Japan,7.5,7.3,Unforgettable memories created,735.79,3.8,Car,30 mins,7.1,
POI_04018,Couple,2,36-45,Canada,7.3,7.4,Highly recommended destination,534.48,6.9,Flight,30 mins,7.3,
POI_04019,Solo,1,26-35,United Kingdom,6.6,6.3,Unforgettable memories created,146.11,4.2,Flight,30 mins,6.5,
POI_04020,Family,5,56-65,China,5.5,6.1,Beautiful location but crowded,573.79,5.3,Flight,30 mins,5.8,
POI_04021,Couple,2,56-65,United States,6.6,7.1,Beautiful location but crowded,379.84,6.5,Car,24 hours,6.6,
POI_04022,Solo,1,46-55,Canada,9,8.2,Breathtaking views,549.08,6.4,Bus,24 hours,7.8,
POI_04023,Friends,4,56-65,Canada,9.1,9.7,Beautiful location but crowded,295.63,9.6,Cruise,30 mins,10,
POI_04024,Solo,1,36-45,China,8.6,8.8,Amazing experience with great service,360.7,7.4,Car,120 mins,8.3,
POI_04025,Couple,2,18-25,China,9.2,9.5,Peaceful and relaxing atmosphere,367.71,6.5,Cruise,60 mins,9.5,
POI_04026,Friends,7,56-65,Canada,9,8.4,Highly recommended destination,500.65,6.4,Cruise,90 mins,8,
POI_04027,Friends,7,46-55,Germany,8.1,7.6,Good value for money,461.35,5.6,Car,90 mins,7.4,
POI_04028,Solo,1,26-35,United States,9.7,9,Could be better maintained,595.56,6.5,Bus,120 mins,9.8,
POI_04029,Couple,2,65+,United States,9.9,9.7,Unforgettable memories created,708.59,5,Cruise,120 mins,9.3,
POI_04030,Couple,2,36-45,France,8.3,9.2,Peaceful and relaxing atmosphere,589.31,8.3,Flight,90 mins,9.5,
POI_04031,Friends,4,26-35,Australia,8.7,9.1,Excellent facilities and staff,444.56,7.6,Flight,240 mins,9.8,
POI_04032,Couple,2,26-35,China,7.6,7.4,Unforgettable memories created,465.28,4.1,Flight,30 mins,7.6,
POI_04033,Family,4,56-65,Germany,6.7,6.1,Perfect for families,514.78,5.6,Cruise,90 mins,5.8,
POI_04034,Friends,5,36-45,Australia,9.7,9.4,Perfect for families,297.08,5.4,Bus,240 mins,8.5,
POI_04035,Friends,4,18-25,Japan,10,9.9,Could be better maintained,592.57,6,Flight,30 mins,10,
POI_04036,Couple,2,36-45,Australia,7.6,7.8,Could be better maintained,346.17,4.5,Cruise,60 mins,7.7,
POI_04037,Solo,1,36-45,United States,8.4,8.2,Good value for money,675.94,5.6,Train,90 mins,7.8,
POI_04038,Couple,2,18-25,France,8.3,7.8,Good value for money,360,7.3,Car,60 mins,7.7,
POI_04039,Solo,1,18-25,Germany,9.2,9.2,Good value for money,760.89,5.3,Cruise,180 mins,8.7,
POI_04040,Friends,6,46-55,Japan,6.2,6.4,Highly recommended destination,743.78,5,Car,240 mins,6,
POI_04041,Solo,1,26-35,Japan,9,8.3,Could be better maintained,688.26,8.2,Cruise,120 mins,7.5,
POI_04042,Solo,1,36-45,Australia,7.8,8.2,Good value for money,702.17,7.2,Bus,180 mins,8,
POI_04043,Couple,2,46-55,United Kingdom,6,6.1,Breathtaking views,369.82,5,Cruise,120 mins,6.1,
POI_04044,Friends,4,36-45,United Kingdom,7.3,7,Unforgettable memories created,600.36,5,Bus,120 hours,6.8,
POI_04045,Friends,4,56-65,China,6.7,6.6,Peaceful and relaxing atmosphere,574.79,3.9,Flight,48 hours,6.1,
POI_04046,Solo,1,56-65,Canada,7.9,7.3,Perfect for families,736.76,3.9,Car,24 hours,7.1,
POI_04047,Family,5,18-25,China,8.7,9.3,Good value for money,578.75,8.3,Cruise,30 mins,9.8,
POI_04048,Family,4,26-35,United States,9.9,9.2,Beautiful location but crowded,217.8,8.8,Train,90 mins,8.7,
POI_04049,Family,5,46-55,United Kingdom,6.6,7.2,Peaceful and relaxing atmosphere,145.4,4.8,Bus,180 mins,6.5,
POI_04050,Couple,2,46-55,Germany,9.1,8.4,Good value for money,691.66,7.8,Flight,120 hours,7.8,
POI_04051,Couple,2,26-35,China,7.3,7.4,Amazing experience with great service,204.55,4.5,Cruise,90 mins,6.8,
POI_04052,Friends,4,56-65,United States,9.4,9.9,Unforgettable memories created,396.37,9.5,Cruise,30 mins,10,
POI_04053,Solo,1,56-65,Japan,7.8,8.1,Beautiful location but crowded,102.76,4.9,Flight,30 mins,7.5,
POI_04054,Friends,6,26-35,China,9.3,9.9,Amazing experience with great service,404.87,8.9,Cruise,30 mins,9.5,
POI_04055,Family,3,36-45,France,10,9.4,Beautiful location but crowded,600.11,6,Car,120 mins,10,
POI_04056,Couple,2,26-35,United States,10,9.6,Excellent facilities and staff,515.32,8.7,Flight,120 mins,10,
POI_04057,Solo,1,18-25,Germany,9.9,9.8,Could be better maintained,350.31,5.3,Bus,24 hours,9.9,
POI_04058,Couple,2,65+,Canada,7.9,7.4,Could be better maintained,259.36,6,Car,96 hours,7.7,
POI_04059,Solo,1,36-45,France,8.4,8.6,Excellent facilities and staff,643.25,6.3,Bus,240 mins,8.9,
POI_04060,Family,3,46-55,Japan,10,9.5,Highly recommended destination,214.11,8.3,Car,240 mins,8.7,
POI_04061,Friends,7,56-65,Germany,7.9,8,Peaceful and relaxing atmosphere,194.78,7.7,Bus,180 mins,8.7,
POI_04062,Couple,2,65+,Canada,6.8,6.9,Good value for money,543.37,6.3,Car,30 mins,6.7,
POI_04063,Family,3,56-65,Canada,7.1,6.6,Could be better maintained,492.02,6.1,Bus,90 mins,6.6,
POI_04064,Friends,4,26-35,Canada,7.3,7.9,Could be better maintained,132.65,6.6,Cruise,96 hours,7.3,
POI_04065,Family,3,65+,United States,8.7,9.4,Perfect for families,107.15,4.7,Bus,180 mins,8.7,
POI_04066,Solo,1,56-65,Australia,8.8,8.7,Perfect for families,155.15,7.5,Flight,72 hours,8.7,
POI_04067,Friends,6,56-65,United States,7.2,7.3,Highly recommended destination,143.84,4,Bus,240 mins,7.6,
POI_04068,Solo,1,65+,Japan,7.2,6.8,Unforgettable memories created,655.08,4.7,Train,180 mins,6.2,
POI_04069,Solo,1,65+,United Kingdom,10,9.8,Peaceful and relaxing atmosphere,379.5,6,Bus,90 mins,10,
POI_04070,Family,3,18-25,Australia,10,9.8,Highly recommended destination,322.97,8.6,Train,60 mins,10,
POI_04071,Solo,1,18-25,United Kingdom,9.2,8.5,Beautiful location but crowded,580.26,4.7,Car,120 hours,9.3,
POI_04072,Friends,4,26-35,France,6.2,6.1,Good value for money,481.72,5.8,Train,180 mins,6.7,
POI_04073,Couple,2,46-55,Australia,8.9,8.6,Unforgettable memories created,718.17,5.6,Car,180 mins,8.6,
POI_04074,Friends,5,26-35,United Kingdom,5.8,6.2,Unforgettable memories created,278.19,5.5,Bus,90 mins,6.6,
POI_04075,Couple,2,46-55,United States,6.6,7.2,Excellent facilities and staff,700.11,6.9,Car,90 mins,7.6,
POI_04076,Solo,1,56-65,France,9.1,8.6,Could be better maintained,296.73,6.1,Cruise,60 mins,8.6,
POI_04077,Friends,3,26-35,France,10,9.9,Peaceful and relaxing atmosphere,667.52,5,Car,96 hours,9.5,
POI_04078,Friends,7,36-45,Germany,7.4,7.7,Unforgettable memories created,250.32,7.5,Flight,180 mins,7.6,
POI_04079,Solo,1,36-45,China,10,9.8,Excellent facilities and staff,440.97,8.4,Cruise,90 mins,9.1,
POI_04080,Solo,1,65+,Australia,8.4,8.2,Perfect for families,672.92,7,Train,60 mins,8.1,
POI_04081,Solo,1,18-25,Germany,9.3,9.5,Excellent facilities and staff,374.3,8.4,Train,240 mins,9.2,
POI_04082,Friends,5,36-45,France,7.3,8,Breathtaking views,304.55,4.6,Car,48 hours,8.8,
POI_04083,Friends,7,65+,Australia,6.3,6.8,Could be better maintained,123.31,5.1,Train,24 hours,7.3,
POI_04084,Friends,7,56-65,United Kingdom,9.3,9.9,Excellent facilities and staff,655.15,8.6,Car,60 mins,8.9,
POI_04085,Couple,2,18-25,Canada,6.5,7,Highly recommended destination,775.82,4.6,Flight,90 mins,6.4,
POI_04086,Solo,1,46-55,Canada,6.7,7,Unforgettable memories created,757.64,5.7,Train,90 mins,7.2,
POI_04087,Couple,2,18-25,Japan,9.9,9.2,Breathtaking views,770.01,4.9,Cruise,120 mins,10,
POI_04088,Family,5,36-45,Australia,8.1,8.9,Good value for money,719.65,8.3,Cruise,90 mins,9,
POI_04089,Couple,2,36-45,Japan,6.1,6.4,Highly recommended destination,747.1,5.4,Bus,60 mins,6.8,
POI_04090,Friends,7,65+,China,5.6,6.1,Unforgettable memories created,712.09,5.5,Train,96 hours,5.6,
POI_04091,Solo,1,46-55,Germany,6.9,6.9,Breathtaking views,543.95,4,Bus,240 mins,7.3,
POI_04092,Family,5,26-35,Germany,9,9.1,Perfect for families,173.4,7.5,Bus,60 mins,9.6,
POI_04093,Solo,1,65+,United States,6.2,6.7,Amazing experience with great service,273.71,5.9,Flight,180 mins,6.6,
POI_04094,Solo,1,56-65,Germany,6.2,6.2,Unforgettable memories created,527.44,4.2,Car,120 mins,6.8,
POI_04095,Solo,1,18-25,China,8.3,8.8,Peaceful and relaxing atmosphere,203.1,6,Bus,180 mins,8.5,
POI_04096,Couple,2,56-65,United States,8.8,9.7,Breathtaking views,500.71,8.8,Bus,90 mins,9,
POI_04097,Friends,5,26-35,China,6.8,7.2,Breathtaking views,741.25,6,Flight,60 mins,7.4,
POI_04098,Friends,3,18-25,Japan,9,9.3,Excellent facilities and staff,170.48,6.9,Car,30 mins,9.6,
POI_04099,Friends,3,46-55,Australia,9,9.6,Peaceful and relaxing atmosphere,154.02,5.6,Bus,180 mins,9.1,
POI_04100,Solo,1,65+,China,10,10,Good value for money,349.08,8.5,Bus,90 mins,9.7,
POI_04101,Couple,2,26-35,United Kingdom,10,9.7,Excellent facilities and staff,679.88,6.9,Car,240 mins,9.8,
POI_04102,Couple,2,36-45,Japan,8.2,7.7,Amazing experience with great service,403.71,6.5,Flight,72 hours,7,
POI_04103,Friends,5,18-25,United States,8.7,9,Amazing experience with great service,592.89,7.7,Flight,30 mins,9.9,
POI_04104,Couple,2,56-65,Germany,8.1,8.7,Good value for money,294.38,7.7,Car,180 mins,8.4,
POI_04105,Solo,1,36-45,Japan,10,9.7,Perfect for families,500.93,6.9,Cruise,30 mins,10,
POI_04106,Couple,2,18-25,Germany,7.4,6.8,Highly recommended destination,714.61,5.7,Train,60 mins,6.1,
POI_04107,Family,3,18-25,China,9.2,9.4,Good value for money,597.36,6.1,Cruise,30 mins,9.1,
POI_04108,Family,5,36-45,Canada,6.3,6.3,Amazing experience with great service,246.52,5.6,Flight,120 mins,6.6,
POI_04109,Friends,4,18-25,Japan,7,6.5,Peaceful and relaxing atmosphere,332.86,4.8,Cruise,120 mins,6,
POI_04110,Friends,5,26-35,Canada,9.3,9.3,Could be better maintained,479.92,7.4,Car,120 mins,10,
POI_04111,Friends,6,56-65,Australia,9.4,9.9,Amazing experience with great service,521.02,6.7,Cruise,90 mins,9,
POI_04112,Solo,1,46-55,Japan,7.1,7,Highly recommended destination,288.14,5.1,Bus,90 mins,6.8,
POI_04113,Couple,2,65+,Australia,6.8,6.8,Good value for money,131.3,4.7,Flight,72 hours,6.4,
POI_04114,Friends,5,36-45,Australia,8.9,9.3,Highly recommended destination,512.05,8.1,Bus,60 mins,9.3,
POI_04115,Friends,6,56-65,United Kingdom,7.4,8.1,Perfect for families,274.88,6,Car,180 mins,8.4,
POI_04116,Couple,2,36-45,France,7,7.5,Unforgettable memories created,766.95,4.6,Flight,24 hours,8,
POI_04117,Couple,2,46-55,Canada,8.9,8.9,Highly recommended destination,206.91,6.1,Train,72 hours,9.2,
POI_04118,Friends,4,46-55,China,7,7.6,Beautiful location but crowded,132.12,7.4,Flight,48 hours,7.1,
POI_04119,Family,3,46-55,France,9.7,8.9,Beautiful location but crowded,485.52,8.6,Bus,240 mins,8.9,
POI_04120,Solo,1,18-25,China,9.1,9.2,Good value for money,528.97,6.9,Train,30 mins,8.3,
POI_04121,Couple,2,65+,United Kingdom,7.7,7.1,Beautiful location but crowded,217.8,5.5,Car,240 mins,6.9,
POI_04122,Couple,2,36-45,France,8,7.7,Good value for money,601.17,6.4,Bus,240 mins,7.3,
POI_04123,Family,3,65+,Germany,9.1,8.8,Good value for money,749.77,7,Bus,90 mins,8.9,
POI_04124,Solo,1,56-65,United Kingdom,6.8,6.8,Unforgettable memories created,676.14,5.3,Flight,180 mins,6.5,
POI_04125,Friends,4,56-65,China,6.9,6.6,Excellent facilities and staff,502.52,6.2,Bus,96 hours,6.2,
POI_04126,Solo,1,65+,Australia,7.8,8,Breathtaking views,113.45,4.2,Car,120 mins,8.5,
POI_04127,Friends,7,46-55,Canada,7.5,7.4,Good value for money,397.46,4.4,Cruise,30 mins,7.6,
POI_04128,Couple,2,26-35,Germany,7.6,7.8,Peaceful and relaxing atmosphere,693.79,4.9,Bus,90 mins,7.3,
POI_04129,Friends,5,26-35,Japan,7.9,7.4,Peaceful and relaxing atmosphere,340.7,6,Bus,24 hours,7.8,
POI_04130,Couple,2,18-25,Japan,6.5,7,Highly recommended destination,389.07,5.7,Bus,240 mins,7,
POI_04131,Family,3,36-45,Canada,6.1,6.5,Breathtaking views,199.11,3.8,Cruise,60 mins,6,
POI_04132,Solo,1,65+,United States,9.2,9.7,Breathtaking views,274.51,5.8,Train,60 mins,10,
POI_04133,Friends,5,36-45,Canada,7.2,7.3,Amazing experience with great service,240.86,7,Cruise,90 mins,7.4,
POI_04134,Family,4,56-65,Australia,7.4,6.9,Good value for money,139.77,4.5,Car,60 mins,7.5,
POI_04135,Couple,2,65+,Australia,6.6,6.1,Could be better maintained,201.78,4.2,Train,90 mins,5.9,
POI_04136,Solo,1,36-45,Australia,10,9.7,Breathtaking views,379.82,6.9,Bus,30 mins,9,
POI_04137,Family,3,36-45,United Kingdom,9.2,9.3,Amazing experience with great service,671.51,8.2,Bus,30 mins,9.2,
POI_04138,Couple,2,18-25,Australia,9,8.2,Amazing experience with great service,547.67,5.7,Car,30 mins,8.6,
POI_04139,Friends,5,65+,France,7.9,7.6,Beautiful location but crowded,276.24,7.4,Car,120 mins,7.8,
POI_04140,Family,5,36-45,China,9,9.3,Breathtaking views,334.39,7.4,Car,240 mins,9.8,
POI_04141,Friends,7,26-35,Germany,7.5,7.8,Highly recommended destination,187.86,4,Bus,240 mins,8.4,
POI_04142,Family,4,26-35,Japan,9.9,9.8,Amazing experience with great service,330.26,7.7,Flight,180 mins,10,
POI_04143,Friends,5,56-65,Australia,9.6,9.8,Could be better maintained,158.56,5.4,Bus,120 hours,10,
POI_04144,Family,4,56-65,Australia,7.3,7.2,Peaceful and relaxing atmosphere,485.1,5,Cruise,24 hours,7.9,
POI_04145,Family,3,65+,China,7.6,7.8,Highly recommended destination,689.03,5.9,Car,30 mins,7,
POI_04146,Solo,1,26-35,United Kingdom,6.1,6.2,Could be better maintained,386.01,5,Flight,24 hours,6.7,
POI_04147,Couple,2,56-65,France,7.6,7.3,Could be better maintained,629.11,5.1,Flight,240 mins,6.7,
POI_04148,Friends,4,26-35,Germany,7.9,8.7,Unforgettable memories created,491.99,7.7,Train,240 mins,9.1,
POI_04149,Family,3,46-55,China,9.5,9.9,Beautiful location but crowded,797.27,8.6,Cruise,60 mins,9.9,
POI_04150,Couple,2,56-65,China,9.4,9,Highly recommended destination,416.07,7.8,Train,240 mins,8.1,
POI_04151,Friends,6,46-55,Australia,8.3,8.3,Beautiful location but crowded,190.84,6.5,Cruise,120 mins,7.6,
POI_04152,Family,4,56-65,China,9.3,9.3,Good value for money,311.04,6.8,Train,90 mins,8.8,
POI_04153,Friends,5,65+,United Kingdom,8,7.7,Peaceful and relaxing atmosphere,241.41,4.2,Car,240 mins,7.2,
POI_04154,Friends,3,18-25,Australia,5.9,6.1,Highly recommended destination,308.37,5.1,Train,180 mins,6.3,
POI_04155,Friends,3,56-65,United Kingdom,5.9,6.1,Beautiful location but crowded,735.18,6,Bus,60 mins,5.7,
POI_04156,Friends,3,26-35,United Kingdom,8.2,8.3,Excellent facilities and staff,326.8,8.1,Train,60 mins,8.8,
POI_04157,Solo,1,26-35,Japan,6.5,6.8,Peaceful and relaxing atmosphere,535.14,4.9,Flight,90 mins,6.8,
POI_04158,Solo,1,36-45,France,8.3,7.9,Could be better maintained,399.45,4,Car,240 mins,7.3,
POI_04159,Friends,5,56-65,France,7.3,7.7,Amazing experience with great service,439.55,5.6,Bus,240 mins,7.3,
POI_04160,Family,4,36-45,France,9,9.1,Highly recommended destination,663.1,4.8,Train,90 mins,9.5,
POI_04161,Friends,6,36-45,France,6.8,7.5,Could be better maintained,716.94,6.4,Train,240 mins,7.3,
POI_04162,Solo,1,18-25,Australia,7.8,8.1,Excellent facilities and staff,112.78,5.2,Train,30 mins,7.4,
POI_04163,Friends,3,26-35,France,6.2,6.1,Highly recommended destination,434.62,5.2,Car,180 mins,6.1,
POI_04164,Couple,2,65+,United States,7.1,7.5,Highly recommended destination,439.06,3.8,Flight,180 mins,7.2,
POI_04165,Couple,2,36-45,United Kingdom,10,9.5,Beautiful location but crowded,521.11,6.6,Flight,240 mins,9.5,
POI_04166,Solo,1,26-35,United States,10,9.8,Excellent facilities and staff,442.87,7.4,Bus,120 hours,10,
POI_04167,Solo,1,18-25,United Kingdom,7.1,7.6,Excellent facilities and staff,518.5,5.1,Bus,180 mins,7.3,
POI_04168,Family,4,26-35,United Kingdom,10,9.9,Breathtaking views,465.24,9.2,Flight,48 hours,10,
POI_04169,Couple,2,46-55,China,8.6,8.7,Could be better maintained,639.28,7.2,Flight,90 mins,8.1,
POI_04170,Solo,1,56-65,Japan,8.5,8.4,Unforgettable memories created,369.92,7.7,Train,240 mins,8.8,
POI_04171,Friends,3,18-25,United States,8.9,9.3,Unforgettable memories created,506.17,5.7,Cruise,180 mins,9.2,
POI_04172,Solo,1,26-35,Australia,8.5,9.1,Peaceful and relaxing atmosphere,251.48,5.8,Cruise,240 mins,9.3,
POI_04173,Friends,5,56-65,France,6.8,7.2,Highly recommended destination,244.38,6.4,Train,72 hours,6.9,
POI_04174,Couple,2,65+,Japan,6.2,6.4,Unforgettable memories created,450.95,4,Cruise,90 mins,6.7,
POI_04175,Solo,1,46-55,China,7.9,8.4,Unforgettable memories created,463.18,7.9,Flight,240 mins,8.2,
POI_04176,Solo,1,65+,Canada,8.2,8.8,Excellent facilities and staff,208.91,5.6,Train,72 hours,8.6,
POI_04177,Couple,2,18-25,France,9.5,9.7,Good value for money,445.86,7.1,Cruise,120 mins,8.8,
POI_04178,Family,5,56-65,France,7.8,7.9,Unforgettable memories created,228.98,5.8,Flight,180 mins,7.8,
POI_04179,Friends,6,65+,Australia,8.7,8.5,Breathtaking views,348.77,6.4,Car,180 mins,7.7,
POI_04180,Solo,1,65+,China,10,9.9,Unforgettable memories created,174.12,9,Cruise,30 mins,10,
POI_04181,Couple,2,26-35,Australia,8.4,8.4,Perfect for families,256.76,6.2,Car,180 mins,9,
POI_04182,Family,5,18-25,Canada,9,9,Unforgettable memories created,423.61,6.4,Flight,90 mins,8.4,
POI_04183,Family,4,56-65,Germany,6,6.2,Amazing experience with great service,729.1,5.8,Car,180 mins,6,
POI_04184,Family,3,46-55,China,5.8,6.2,Unforgettable memories created,194.75,4.8,Cruise,240 mins,6,
POI_04185,Friends,4,46-55,France,9,9.9,Amazing experience with great service,595.89,8.8,Train,24 hours,10,
POI_04186,Solo,1,56-65,China,8.1,7.5,Amazing experience with great service,744.15,6.1,Bus,120 mins,6.8,
POI_04187,Couple,2,18-25,Australia,6.7,6.9,Perfect for families,570.67,5.3,Train,240 mins,7,
POI_04188,Solo,1,56-65,Japan,6.8,6.7,Breathtaking views,512.43,5.4,Bus,240 mins,6.4,
POI_04189,Couple,2,46-55,China,9.3,9.2,Amazing experience with great service,605.53,5.9,Bus,240 mins,8.4,
POI_04190,Couple,2,18-25,Canada,9.4,9.3,Highly recommended destination,528.53,5.8,Flight,96 hours,8.7,
POI_04191,Solo,1,26-35,Canada,5.6,6.2,Could be better maintained,650.16,3.3,Bus,24 hours,6.5,
POI_04192,Friends,5,46-55,Australia,6.4,6.8,Amazing experience with great service,432.86,4.9,Flight,90 mins,6.7,
POI_04193,Family,3,36-45,France,6.8,7.3,Perfect for families,252.59,4.8,Cruise,90 mins,7.6,
POI_04194,Solo,1,18-25,France,6.3,6.2,Amazing experience with great service,708.22,6.1,Cruise,30 mins,5.9,
POI_04195,Couple,2,18-25,Australia,7.3,7.4,Perfect for families,556.56,4.6,Train,180 mins,7.4,
POI_04196,Friends,6,46-55,Japan,8.4,7.7,Excellent facilities and staff,625.35,7.5,Car,72 hours,7.5,
POI_04197,Family,3,56-65,China,8.9,9.7,Beautiful location but crowded,672.45,8.8,Train,72 hours,9.1,
POI_04198,Friends,4,65+,United States,9.3,9.6,Beautiful location but crowded,512.15,7.3,Cruise,60 mins,10,
POI_04199,Family,5,26-35,Australia,8.8,9.1,Amazing experience with great service,768.05,6,Flight,120 mins,8.6,
POI_04200,Couple,2,46-55,China,8,8.6,Good value for money,511.67,6,Car,240 mins,8.7,
POI_04201,Couple,2,65+,United Kingdom,8.2,9.1,Amazing experience with great service,122.85,7.1,Flight,60 mins,8.3,
POI_04202,Friends,5,18-25,Japan,6.4,6.4,Good value for money,138.27,6.2,Train,24 hours,7,
POI_04203,Couple,2,65+,Canada,9.9,9.2,Perfect for families,469.59,5.7,Train,240 mins,10,
POI_04204,Couple,2,18-25,Japan,6.7,6.2,Excellent facilities and staff,129.03,4.5,Cruise,120 mins,6.2,
POI_04205,Couple,2,65+,United States,6.6,7.3,Good value for money,112.61,5.9,Train,60 mins,7.5,
POI_04206,Couple,2,18-25,Japan,9.3,8.6,Perfect for families,431.72,7.7,Bus,90 mins,8.3,
POI_04207,Couple,2,36-45,United States,8.3,8.8,Beautiful location but crowded,307.31,6.9,Bus,180 mins,9.1,
POI_04208,Friends,4,56-65,Australia,6,6.4,Excellent facilities and staff,791.91,3.5,Car,60 mins,6.7,
